Word_Offset	Word	POS	Sense_no	Gloss	Class	Prediction_Value	EndMarker(##)
151	मूल	NOUN	4	सत्ताईस नक्षत्रों में से उन्नीसवाँ नक्षत्र 	future	0.971	##
151	मूल	NOUN	6	वह काल जब चंद्रमा मूल नक्षत्र में होता है 	present	0.96	##
151	मूल	NOUN	7	मकान आदि बनाने के समय उसका वह मूल भाग जो दीवारों की दृढ़ता के लिए ज़मीन खोदकर और उसमें से दीवारों की जोड़ाई आरंभ करके बनाया जाता है 	past	1	##
6891	मूल_नक्षत्र	NOUN	1	वह काल जब चंद्रमा मूल नक्षत्र में होता है 	present	0.96	##
6891	मूल_नक्षत्र	NOUN	2	सत्ताईस नक्षत्रों में से उन्नीसवाँ नक्षत्र 	future	0.971	##
6891	मूलनक्षत्र	NOUN	1	वह काल जब चंद्रमा मूल नक्षत्र में होता है 	present	0.96	##
6891	मूलनक्षत्र	NOUN	2	सत्ताईस नक्षत्रों में से उन्नीसवाँ नक्षत्र 	future	0.971	##
5094	मूलस्थली	NOUN	1	किसी पेड़ या पौधे के चारों और बनाया हुआ वह घेरदार गड्ढा जिसमें उसे सींचने के लिए पानी डाला जाता है 	past	1	##
3227	मूषा	NOUN	1	वायु और प्रकाश आने के लिए दीवारों में बना हुआ जालीदार बड़ा छेद 	future	0.854	##
354	मृग	NOUN	4	वह काल जब चन्द्रमा मृगशिरा नक्षत्र में होता है 	present	0.922	##
2196	मृगमित्र	NOUN	1	पृथ्वी के चारों ओर चक्कर लगाने वाला एक उपग्रह 	future	0.971	##
6964	मृगशिरा	NOUN	1	वह काल जब चन्द्रमा मृगशिरा नक्षत्र में होता है 	present	0.922	##
6964	मृगशिरा_नक्षत्र	NOUN	1	वह काल जब चन्द्रमा मृगशिरा नक्षत्र में होता है 	present	0.922	##
2196	मृगांक	NOUN	1	पृथ्वी के चारों ओर चक्कर लगाने वाला एक उपग्रह 	future	0.971	##
6964	मृगोत्तम	NOUN	1	वह काल जब चन्द्रमा मृगशिरा नक्षत्र में होता है 	present	0.922	##
12853	मृत_व्यक्ति	NOUN	1	मरा हुआ व्यक्ति 	neutral	0.987	##
1303	मृतक	NOUN	2	मरा हुआ व्यक्ति 	neutral	0.987	##
21995	मृतकस्नान	NOUN	1	किसी के मरने पर उदकक्रिया के समय कुटिम्बियों द्वारा किया गया स्नान 	future	0.669	##
33103	मृतजन्मा	NOUN	1	गर्भ के अंदर ही मरा हुआ बच्चा 	future	0.64	##
16930	मृत्पांडु	NOUN	1	मिट्टी खाने से होने वाला पांडु रोग 	neutral	0.992	##
2091	मृत्यु_काल	NOUN	1	अंतिम साँस लेने या मरने का समय 	neutral	0.98	##
2091	मृत्युकाल	NOUN	1	अंतिम साँस लेने या मरने का समय 	neutral	0.98	##
27470	मृदा-पात्र	NOUN	1	* वह बरतन जो मिट्टी का बना हो 	present	0.99	##
27470	मृदा-भांड	NOUN	1	* वह बरतन जो मिट्टी का बना हो 	present	0.99	##
27470	मृदा-भाण्ड	NOUN	1	* वह बरतन जो मिट्टी का बना हो 	present	0.99	##
27470	मृदापात्र	NOUN	1	* वह बरतन जो मिट्टी का बना हो 	present	0.99	##
27470	मृदाभांड	NOUN	1	* वह बरतन जो मिट्टी का बना हो 	present	0.99	##
27470	मृदाभाण्ड	NOUN	1	* वह बरतन जो मिट्टी का बना हो 	present	0.99	##
9856	मेंहदी	NOUN	2	मेंहदी की पत्तियों को पीसकर बनाया हुआ लेप 	neutral	0.823	##
9856	मेंहदी	NOUN	3	मेंहदी की पत्तियों को सूखाकर और पीसकर बनाया हुआ चूर्ण 	neutral	0.626	##
20882	मेंहदी_पाउडर	NOUN	1	मेंहदी की पत्तियों को सूखाकर और पीसकर बनाया हुआ चूर्ण 	neutral	0.626	##
8969	मेखला	NOUN	3	वह बिना सिया हुआ कपड़ा जो साधु लोग गले में डाले रहते हैं 	present	0.558	##
23532	मेघास्थि	NOUN	1	आसमान से गिरने वाला बर्फ का टुकड़ा 	neutral	0.992	##
3735	मेडिसिन	NOUN	1	रोगी को स्वस्थ करने अथवा रोग का इलाज या उसकी रोकथाम करने के लिए विधिपूर्वक बनाया हुआ पदार्थ 	past	0.982	##
4439	मेधावी	NOUN	2	कुछ विशिष्ट प्रकार के फलों, रसों, अन्नों आदि को सड़ाकर उनका भभके से खींचकर निकाला जाने वाला नशीला रस 	past	0.996	##
2476	मेध्य	NOUN	4	खैर की लकड़ी का निकला हुआ सत्त 	neutral	0.968	##
10651	मेनिफेस्टो	NOUN	1	किसी राजनीतिक दल द्वारा चुनाव के समय अपनी नीतियों की घोषणा 	past	0.883	##
9853	मेम	NOUN	2	ताश के पत्तों में रानी के चित्र वाला पत्ता 	future	0.986	##
7683	मेमार	NOUN	1	मकान बनाने वाला कारीगर 	neutral	0.993	##
78	मेल	NOUN	2	दोस्तों या मित्रों में होने वाला पारस्परिक संबंध 	future	0.983	##
12034	मेला	NOUN	1	उत्सव, त्यौहार आदि के समय या वस्तुओं आदि के क्रय विक्रय या प्रदर्शनी के लिए किसी स्थान पर बहुत सारे लोगों के एकत्र होने की क्रिया 	past	1	##
12034	मेला	NOUN	2	एक स्थान पर एक ही समय में होने वाला बहुत से लोगों आदि का जमाव 	past	0.547	##
18561	मेवाफरोश	NOUN	1	मेवे बेचने वाला 	neutral	0.993	##
18561	मेवाफ़रोश	NOUN	1	मेवे बेचने वाला 	neutral	0.993	##
27116	मेष_राशिवाला	NOUN	1	सौर ज्योतिषानुसार वह व्यक्ति जिसका जन्म तब हुआ हो जब सूर्य मेषराशि में हो 	present	0.998	##
27116	मेष_राशिवाला	NOUN	2	चान्द्र ज्योतिषानुसार वह व्यक्ति जिसका जन्म तब हुआ हो जब चन्द्र मेषराशि में हो 	present	0.998	##
27116	मेषराशिवाला	NOUN	1	सौर ज्योतिषानुसार वह व्यक्ति जिसका जन्म तब हुआ हो जब सूर्य मेषराशि में हो 	present	0.998	##
27116	मेषराशिवाला	NOUN	2	चान्द्र ज्योतिषानुसार वह व्यक्ति जिसका जन्म तब हुआ हो जब चन्द्र मेषराशि में हो 	present	0.998	##
9856	मेहँदी	NOUN	2	मेंहदी की पत्तियों को पीसकर बनाया हुआ लेप 	neutral	0.823	##
9856	मेहँदी	NOUN	3	मेंहदी की पत्तियों को सूखाकर और पीसकर बनाया हुआ चूर्ण 	neutral	0.626	##
23228	मेहनतकश	NOUN	1	परिश्रम करने वाला व्यक्ति 	neutral	0.996	##
23228	मेहनती	NOUN	1	परिश्रम करने वाला व्यक्ति 	neutral	0.996	##
12272	मेहमान	NOUN	2	बिना पहले से तिथि, समय आदि की सूचना दिए हुए घर में अचानक या बताकर आ पहुँचने वाला कोई प्रिय अथवा सत्कार योग्य व्यक्ति 	past	0.999	##
1633	मेहर	NOUN	2	मुसलमानों में वह धन-सम्पत्ति जो विवाह के समय वर पक्ष से वधू को मिलता है 	past	0.978	##
6681	मैगज़िन	NOUN	1	विशेषकर नियत समय पर प्रकाशित होनेवाली एक विशेष प्रकार की वह पुस्तक जिसमें कोई सूचना, जानकारी, किसी के विचार या कोई वर्णन हो 	past	0.999	##
6681	मैगज़ीन	NOUN	1	विशेषकर नियत समय पर प्रकाशित होनेवाली एक विशेष प्रकार की वह पुस्तक जिसमें कोई सूचना, जानकारी, किसी के विचार या कोई वर्णन हो 	past	0.999	##
6681	मैगजिन	NOUN	1	विशेषकर नियत समय पर प्रकाशित होनेवाली एक विशेष प्रकार की वह पुस्तक जिसमें कोई सूचना, जानकारी, किसी के विचार या कोई वर्णन हो 	past	0.999	##
6681	मैगजीन	NOUN	1	विशेषकर नियत समय पर प्रकाशित होनेवाली एक विशेष प्रकार की वह पुस्तक जिसमें कोई सूचना, जानकारी, किसी के विचार या कोई वर्णन हो 	past	0.999	##
1146	मैत्र	NOUN	3	वह काल जब चंद्रमा अनुराधा नक्षत्र में होता है 	present	0.958	##
6832	मैत्रभ	NOUN	1	वह काल जब चंद्रमा अनुराधा नक्षत्र में होता है 	present	0.958	##
720	मैत्री	NOUN	1	दोस्तों या मित्रों में होने वाला पारस्परिक संबंध 	future	0.983	##
9857	मैदा	NOUN	1	बहुत महीन पिसा हुआ गेहूँ का आटा जिसमें से चोकर निकाल दिया जाता है 	past	0.955	##
4741	मैदान	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
4741	मैदान-ए-जंग	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
4741	मैदानेजंग	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
35626	मैन_आफ_द_मैच	NOUN	1	मैच का सर्वश्रेष्ठ खिलाड़ी यानि जिसने मैच में सबसे अच्छा प्रदर्शन किया हो 	present	0.904	##
35626	मैन_आफ_दी_मैच	NOUN	1	मैच का सर्वश्रेष्ठ खिलाड़ी यानि जिसने मैच में सबसे अच्छा प्रदर्शन किया हो 	present	0.904	##
35626	मैन_ऑफ_द_मैच	NOUN	1	मैच का सर्वश्रेष्ठ खिलाड़ी यानि जिसने मैच में सबसे अच्छा प्रदर्शन किया हो 	present	0.904	##
20110	मैराथन	NOUN	2	चार सौ नब्बे बीसी में हुआ युद्ध 	future	0.93	##
34195	मोंढ़ा	NOUN	1	सरकंडा, बेंत, रस्सी आदि की बनी तिपाई या बिना पैरों वाला आसन 	past	0.476	##
1790	मोज़ा	NOUN	1	क्रोशिये, सिलाई अथवा मशीन द्वारा बुनकर बनाया जाने वाला पाँव ढकने का धागे, सूत, आदि का आवरण 	future	0.464	##
1790	मोजा	NOUN	1	क्रोशिये, सिलाई अथवा मशीन द्वारा बुनकर बनाया जाने वाला पाँव ढकने का धागे, सूत, आदि का आवरण 	future	0.464	##
7181	मोटरी	NOUN	1	कपड़े में गाँठ लगाकर बाँधा हुआ सामान जो गोलाकार दिखाई पड़ता है 	past	0.619	##
2202	मोढ़ा	NOUN	2	सरकंडा, बेंत, रस्सी आदि की बनी तिपाई या बिना पैरों वाला आसन 	past	0.476	##
1201	मोती	NOUN	1	समुद्री सीपी से निकलने वाला एक बहुमूल्य रत्न 	neutral	0.988	##
7611	मोहनी	NOUN	3	विष्णु का वह स्त्रीवाला रूप जो उन्होंने समुद्र मंथन के उपरांत अमृत बाँटने के समय बनाया था 	past	0.711	##
5648	मोहम्मद_नादिरशाह	NOUN	1	एक अफगानी क्रूर शासक जिसने १७३८ में दिल्ली पर आक्रमण किया था 	future	0.904	##
885	मोहर	NOUN	3	सोने का बना सिक्का 	neutral	0.993	##
7605	मोहरा	NOUN	3	गौ, बैल, घोड़े आदि के मुँह पर बाँधा जाने वाला जाल 	future	0.962	##
1459	मोहलत	NOUN	1	वह समय जो किसी को विशेष अवस्था में कोई कार्य करने या अपना दायित्व पूरा करने के लिए मिले 	past	0.998	##
7611	मोहिनी	NOUN	3	विष्णु का वह स्त्रीवाला रूप जो उन्होंने समुद्र मंथन के उपरांत अमृत बाँटने के समय बनाया था 	past	0.711	##
3152	मौक़ा	NOUN	1	ऐसा समय या परिस्थिति जिसमें कोई कार्य या उद्देश्य सहजता से, जल्दी या सुविधा से हो सके 	past	0.511	##
3152	मौक़ा	NOUN	3	कोई विशिष्ट समय 	neutral	0.971	##
3152	मौका	NOUN	1	ऐसा समय या परिस्थिति जिसमें कोई कार्य या उद्देश्य सहजता से, जल्दी या सुविधा से हो सके 	past	0.511	##
3152	मौका	NOUN	3	कोई विशिष्ट समय 	neutral	0.971	##
2087	मौत	NOUN	2	अंतिम साँस लेने या मरने का समय 	neutral	0.98	##
6613	मौर	NOUN	1	विवाह के समय वर को पहनाया जानेवाला एक प्रकार का शिरोभूषण 	past	0.414	##
6644	मौरी	NOUN	1	एक तिकोना,छोटा शिरोभूषण जो विवाह के समय कन्या के सिर पर बाँधा जाता है 	past	0.923	##
3905	मौसम	NOUN	3	प्राप्ति आदि का उपयुक्त समय ( विशेषतः वृक्षों की फलत आदि के विचार से ) 	past	0.988	##
3905	मौसिम	NOUN	3	प्राप्ति आदि का उपयुक्त समय ( विशेषतः वृक्षों की फलत आदि के विचार से ) 	past	0.988	##
35347	यकृत_शोथ	NOUN	1	यकृत में होने वाला शोथ 	future	0.986	##
35347	यकृतशोथ	NOUN	1	यकृत में होने वाला शोथ 	future	0.986	##
14715	यखनी	NOUN	2	केवल लहसुन, प्याज, अदरक, धनिया और नमक डालकर उबाला हुआ मांस 	neutral	0.866	##
14715	यख़नी	NOUN	2	केवल लहसुन, प्याज, अदरक, धनिया और नमक डालकर उबाला हुआ मांस 	neutral	0.866	##
14715	यख़्नी	NOUN	2	केवल लहसुन, प्याज, अदरक, धनिया और नमक डालकर उबाला हुआ मांस 	neutral	0.866	##
14715	यख्नी	NOUN	2	केवल लहसुन, प्याज, अदरक, धनिया और नमक डालकर उबाला हुआ मांस 	neutral	0.866	##
3548	यजमान	NOUN	1	यज्ञ कराने वाला व्यक्ति 	neutral	0.995	##
8650	यज्ञ-कुंड	NOUN	1	हवन करने के लिए बना हुआ गड्ढा 	future	0.932	##
8650	यज्ञ-कुंड	NOUN	2	मिट्टी अथवा धातु का बना हुआ पात्र जिसमें हवन करते हैं 	neutral	0.778	##
5917	यज्ञ-कुण्ड	NOUN	1	मिट्टी अथवा धातु का बना हुआ पात्र जिसमें हवन करते हैं 	neutral	0.778	##
8650	यज्ञ_कुंड	NOUN	1	हवन करने के लिए बना हुआ गड्ढा 	future	0.932	##
8650	यज्ञ_कुंड	NOUN	2	मिट्टी अथवा धातु का बना हुआ पात्र जिसमें हवन करते हैं 	neutral	0.778	##
5917	यज्ञ_कुण्ड	NOUN	1	मिट्टी अथवा धातु का बना हुआ पात्र जिसमें हवन करते हैं 	neutral	0.778	##
8650	यज्ञकुंड	NOUN	1	हवन करने के लिए बना हुआ गड्ढा 	future	0.932	##
8650	यज्ञकुंड	NOUN	2	मिट्टी अथवा धातु का बना हुआ पात्र जिसमें हवन करते हैं 	neutral	0.778	##
5917	यज्ञकुण्ड	NOUN	1	मिट्टी अथवा धातु का बना हुआ पात्र जिसमें हवन करते हैं 	neutral	0.778	##
3548	यज्ञमान	NOUN	1	यज्ञ कराने वाला व्यक्ति 	neutral	0.995	##
2524	यति	NOUN	7	छन्द शास्त्र के अनुसार कविता या पद्य के चरणों में वह स्थान जहाँ पढ़ते समय उनकी लय ठीक रखने के लिए थोड़ा-सा विश्राम होता है 	past	1	##
13292	यतीम	NOUN	1	वह व्यक्ति जिसका कोई वारिस या पालन-पोषण करने वाला न हो 	present	0.997	##
35075	यथा-स्थिति	NOUN	1	किसी बात या विषय की वह स्थिति जो किसी विशिष्ट समय में रही हो अथवा प्रस्तुत समय में हो 	past	0.955	##
35075	यथापूर्व_स्थिति	NOUN	1	किसी बात या विषय की वह स्थिति जो किसी विशिष्ट समय में रही हो अथवा प्रस्तुत समय में हो 	past	0.955	##
35075	यथास्थिति	NOUN	1	किसी बात या विषय की वह स्थिति जो किसी विशिष्ट समय में रही हो अथवा प्रस्तुत समय में हो 	past	0.955	##
6921	यमेश	NOUN	1	वह समय जब चंद्रमा भरणी नक्षत्र में होता है 	present	0.919	##
6921	यमेश	NOUN	2	सत्ताईस नक्षत्रों में से दूसरा नक्षत्र 	future	0.977	##
3458	यवन	NOUN	3	प्राचीन समय में यूनान से भारत आया व्यक्ति 	future	0.976	##
3056	याचक	NOUN	1	याचना करने वाला व्यक्ति 	neutral	0.996	##
127	याचना	NOUN	1	किसी से कुछ करने के लिए नम्रतापूर्वक किया जाने वाला निवेदन 	future	0.8	##
34519	याचिकाकर्ता	NOUN	1	याचिका या अर्ज़ी करने वाला व्यक्ति 	neutral	0.992	##
3056	याची	NOUN	1	याचना करने वाला व्यक्ति 	neutral	0.996	##
3548	याज्ञिक	NOUN	1	यज्ञ कराने वाला व्यक्ति 	neutral	0.995	##
3548	याज्ञिक	NOUN	2	यज्ञ कराने वाला ब्राह्मण या पंडित 	neutral	0.988	##
3205	यात्रावाल	NOUN	1	यात्रियों को देव-दर्शन कराने वाला पंडा 	neutral	0.985	##
6982	यामक	NOUN	1	वह काल जब चन्द्रमा पुनर्वसु नक्षत्र में होता है 	present	0.924	##
5016	यामघोषा	NOUN	1	समय सूचित करने के लिए बजाया जाने वाला घंटा 	future	0.98	##
24595	यामतूर्य	NOUN	1	समय की सूचना देने के लिए बजाई जाने वाली तुरही 	future	0.585	##
2025	यामवती	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.881	##
2025	यामा	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.881	##
2025	यामि	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.881	##
2025	यामिका	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.881	##
2025	यामिन	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.881	##
2025	यामिनि	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.881	##
2025	यामिनी	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.881	##
2196	यामिनीपति	NOUN	1	पृथ्वी के चारों ओर चक्कर लगाने वाला एक उपग्रह 	future	0.971	##
2196	यामीर	NOUN	1	पृथ्वी के चारों ओर चक्कर लगाने वाला एक उपग्रह 	future	0.971	##
2025	यामीरा	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.881	##
6084	याम्या	NOUN	2	वह समय जब चंद्रमा भरणी नक्षत्र में होता है 	present	0.919	##
6084	याम्या	NOUN	3	सत्ताईस नक्षत्रों में से दूसरा नक्षत्र 	future	0.977	##
28932	याम्यायन	NOUN	2	छः मास का वह समय जिसमें सूर्य कर्करेखा से चलकर बराबर दक्षिण की ओर बढ़ता रहता है 	past	0.995	##
720	याराना	NOUN	1	दोस्तों या मित्रों में होने वाला पारस्परिक संबंध 	future	0.983	##
720	यारी	NOUN	1	दोस्तों या मित्रों में होने वाला पारस्परिक संबंध 	future	0.983	##
484	यीशु	NOUN	1	एक धर्म प्रवर्तक जिनका चलाया हुआ धर्म ईसाई धर्म कहलाता है 	neutral	0.71	##
1770	युग	NOUN	7	* एक लंबा समय 	neutral	0.994	##
1770	युग	NOUN	8	संस्कृति के इतिहास में वह काल मान जो समय और अवस्था आदि की दृष्टि से अपना एक परिभाष्य या महत्वपूर्ण स्थान रखता हो 	past	0.998	##
6504	युगपुरुष	NOUN	1	अपने समय का वह बहुत बड़ा व्यक्ति जिसके जोड़ का उसके समय में कोई न हुआ हो 	present	0.697	##
18427	युगसंधि	NOUN	1	दो युगों के मिलने का समय 	neutral	0.698	##
9888	युगांतर	NOUN	1	दूसरा समय और ज़माना 	neutral	0.987	##
9888	युगांतराल	NOUN	1	दूसरा समय और ज़माना 	neutral	0.987	##
37344	युगादि	NOUN	1	मराठी वर्ष गणनानुसार वर्ष का पहला दिन 	neutral	0.97	##
9888	युगान्तर	NOUN	1	दूसरा समय और ज़माना 	neutral	0.987	##
9888	युगान्तराल	NOUN	1	दूसरा समय और ज़माना 	neutral	0.987	##
19663	युगोस्लाविया	NOUN	3	एड्रिएटिक सागर की सीमा पर दक्षिणी यूरोप का एक भूतपूर्व देश जिसका गठन उन्नीस सौ अट्ठारह तथा नामकरण उन्नीस सौ उनतीस में हुआ था 	past	0.715	##
2757	युग्यवाह	NOUN	1	रथ चलाने वाला व्यक्ति 	neutral	0.993	##
4741	युद्ध-क्षेत्र	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
4741	युद्ध-भूमि	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
4741	युद्ध-स्थल	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
4741	युद्ध_क्षेत्र	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
1082	युद्ध_झंडा	NOUN	1	वह झंडा जो युद्ध के समय फहराया जाता है या सेनाएँ युद्ध के समय फहराती हैं 	past	0.989	##
6350	युद्ध_डंका	NOUN	1	युद्ध के समय बजाया जानेवाला एक प्रकार का वाद्य 	future	0.893	##
1082	युद्ध_ध्वज	NOUN	1	वह झंडा जो युद्ध के समय फहराया जाता है या सेनाएँ युद्ध के समय फहराती हैं 	past	0.989	##
1082	युद्ध_पताका	NOUN	1	वह झंडा जो युद्ध के समय फहराया जाता है या सेनाएँ युद्ध के समय फहराती हैं 	past	0.989	##
1044	युद्ध_वाद्य	NOUN	1	वह वाद्य जो युद्ध के समय बजाया जाता है 	past	0.625	##
4741	युद्ध_स्थल	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
4741	युद्धक्षेत्र	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
3364	युद्धनाद	NOUN	1	युद्ध के समय होनेवाली आवाज़ 	future	0.802	##
3193	युद्धबंदी	NOUN	1	युद्ध के समय बन्दी बनाए हुए विपक्षी सैनिक 	future	0.596	##
3193	युद्धबन्दी	NOUN	1	युद्ध के समय बन्दी बनाए हुए विपक्षी सैनिक 	future	0.596	##
4741	युद्धभूमि	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
6350	युद्धभेरी	NOUN	1	युद्ध के समय बजाया जानेवाला एक प्रकार का वाद्य 	future	0.893	##
19014	युवाकाल	NOUN	1	वह समय जब कोई जवान हो 	present	0.993	##
19663	यूगोस्लाविया	NOUN	3	एड्रिएटिक सागर की सीमा पर दक्षिणी यूरोप का एक भूतपूर्व देश जिसका गठन उन्नीस सौ अट्ठारह तथा नामकरण उन्नीस सौ उनतीस में हुआ था 	past	0.715	##
23053	यूपाहुति	NOUN	1	वह कृत्य जो यज्ञ के पास यूप गाड़ने के समय किया जाता है 	past	0.687	##
47	योग	NOUN	2	निर्दिष्ट क्षण या समय 	neutral	0.982	##
47	योग	NOUN	16	किसी विषय, विशेषतः धार्मिक विषय या अलौकिक सत्ता का लगातार कुछ समय तक होने वाला गंभीर मनन या चिंतन जो योग का सातवाँ तथा समाधि के पूर्व का अंग माना जाता है 	past	1	##
47	योग	NOUN	25	व्यापार, काम आदि में होने वाला मुनाफ़ा 	future	0.941	##
47	योग	NOUN	26	ऐसा समय या परिस्थिति जिसमें कोई कार्य या उद्देश्य सहजता से, जल्दी या सुविधा से हो सके 	past	0.511	##
47	योग	NOUN	28	रोगी को स्वस्थ करने अथवा रोग का इलाज या उसकी रोकथाम करने के लिए विधिपूर्वक बनाया हुआ पदार्थ 	past	0.982	##
47	योग	NOUN	30	जीविका-निर्वाह के लिए किया जाने वाला काम 	future	0.994	##
4410	योजनगंधा	NOUN	2	एक धीवर कन्या जिसका विवाह राजा शांतनु के साथ हुआ था 	present	0.876	##
4410	योजनगन्धा	NOUN	2	एक धीवर कन्या जिसका विवाह राजा शांतनु के साथ हुआ था 	present	0.876	##
36849	योजनाकर्ता	NOUN	1	योजना बनाने वाला व्यक्ति 	neutral	0.994	##
36849	योजनाकर्त्ता	NOUN	1	योजना बनाने वाला व्यक्ति 	neutral	0.994	##
1776	योद्धा	NOUN	2	सेना या फौज में रहकर लड़ने वाला 	future	0.966	##
1776	योधा	NOUN	2	सेना या फौज में रहकर लड़ने वाला 	future	0.966	##
1664	यौगिक	NOUN	1	वह पदार्थ जो दो या दो से अधिक तत्वों या पदार्थों से मिलकर बना हो 	present	0.904	##
1664	यौगिक_पदार्थ	NOUN	1	वह पदार्थ जो दो या दो से अधिक तत्वों या पदार्थों से मिलकर बना हो 	present	0.904	##
5544	यौवन	NOUN	2	वह समय जब कोई जवान हो 	present	0.993	##
19014	यौवन-काल	NOUN	1	वह समय जब कोई जवान हो 	present	0.993	##
19014	यौवनकाल	NOUN	1	वह समय जब कोई जवान हो 	present	0.993	##
7791	रँगिया	NOUN	2	रंग बनाने वाला व्यक्ति 	neutral	0.994	##
282	रंग	NOUN	4	ताश के खेल में वे पत्ते जो उस खास समय में अन्य पत्तों से अधिक महत्व रखते हैं 	past	0.989	##
1843	रंग-ढंग	NOUN	1	सामाजिक संबंधों में औरों के साथ किया जाने वाला आचरण 	future	0.993	##
1843	रंग-ढंग	NOUN	2	जीवन में किया जाने वाला आचरण या कार्य 	future	0.991	##
4741	रंग-भूमि	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
9249	रंग_भवन	NOUN	2	महल में आमोद-प्रमोद या भोगविलास के किए बना हुआ स्थान 	future	0.949	##
9249	रंग_महल	NOUN	2	महल में आमोद-प्रमोद या भोगविलास के किए बना हुआ स्थान 	future	0.949	##
10865	रंगजीवक	NOUN	1	चित्र बनाने वाला व्यक्ति 	neutral	0.995	##
5170	रंगढंग	NOUN	1	जीवन में किया जाने वाला आचरण या कार्य 	future	0.991	##
28632	रंगदानी	NOUN	1	वह पात्र जिसमें चित्रकार आदि किसी चित्र को रंगते समय रंग रखते हैं 	past	0.991	##
9896	रंगभवन	NOUN	1	महल में आमोद-प्रमोद या भोगविलास के किए बना हुआ स्थान 	future	0.949	##
470	रंगभूमि	NOUN	2	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
9896	रंगमहल	NOUN	1	महल में आमोद-प्रमोद या भोगविलास के किए बना हुआ स्थान 	future	0.949	##
1678	रंगरूट	NOUN	2	सेना या पुलिस आदि में नया भर्ती होने वाला सिपाही 	future	0.884	##
7894	रंगविद्याधर	NOUN	1	नाटक में अभिनय करने वाला व्यक्ति 	neutral	0.646	##
7791	रंगसाज	NOUN	2	रंग बनाने वाला व्यक्ति 	neutral	0.994	##
7791	रंगसाज़	NOUN	2	रंग बनाने वाला व्यक्ति 	neutral	0.994	##
7791	रंगावतारक	NOUN	2	नाटक में अभिनय करने वाला व्यक्ति 	neutral	0.646	##
7894	रंगावतारी	NOUN	1	नाटक में अभिनय करने वाला व्यक्ति 	neutral	0.646	##
34417	रंगोत्सव	NOUN	1	हिंदुओं का एक त्योहार जो होली के जलने के दूसरे दिन चैत बदी प्रथमा को होता है और जिसमें सवेरे के समय लोग एक दूसरे पर कीचड़, धूल आदि और संध्या को अबीर, गुलाल आदि डालते हैं 	past	1	##
6097	रंजक	NOUN	4	मेंहदी की पत्तियों को पीसकर बनाया हुआ लेप 	neutral	0.823	##
37224	रंजक_दानी	NOUN	1	पुरानी चाल की तोपों, बन्दूकों आदि में कुछ ऊपर उठा हुआ और प्याली के आकार का वह गड्ढा जिसमें रंजक रखी जाती थी 	past	1	##
37224	रंजकदानी	NOUN	1	पुरानी चाल की तोपों, बन्दूकों आदि में कुछ ऊपर उठा हुआ और प्याली के आकार का वह गड्ढा जिसमें रंजक रखी जाती थी 	past	1	##
9726	रई	NOUN	1	दही मथने के लिए काठ, धातु या प्लास्टिक का बना हुआ एक प्रकार का डंडा 	future	0.618	##
2717	रकसैक	NOUN	1	यात्रा के समय उपयोग में आने वाला झोला 	future	0.978	##
1733	रक्त-वर्ण	NOUN	3	एक छोटा रेंगने वाला बरसाती कीड़ा 	neutral	0.993	##
2200	रक्तशीषक	NOUN	2	चीड़ नामक वृक्ष से निकलने वाला गोंद 	neutral	0.989	##
10950	रक्तसार	NOUN	2	खैर की लकड़ी का निकला हुआ सत्त 	neutral	0.968	##
5668	रक्ताभ	NOUN	1	एक छोटा रेंगने वाला बरसाती कीड़ा 	neutral	0.993	##
282	रङ्ग	NOUN	3	ताश के खेल में वे पत्ते जो उस खास समय में अन्य पत्तों से अधिक महत्व रखते हैं 	past	0.989	##
4741	रङ्ग-भूमि	NOUN	1	वह क्षेत्र जहाँ युद्ध हुआ हो या होता हो 	present	0.997	##
