INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
4153	0.998	atemporal	5time4
3567	0.998	past	5time4
5058	0.966	atemporal	5time4
11651	0.995	atemporal	5time4
12491	0.997	future	5time4
4266	0.998	atemporal	5time4
12399	0.975	past	5time4
9882	0.998	future	5time4
9227	0.944	atemporal	5time4
923	0.949	atemporal	5time4
10242	0.996	atemporal	5time4
10559	0.998	atemporal	5time4
8478	0.998	atemporal	5time4
4333	0.998	future	5time4
3572	0.997	atemporal	5time4
13340	0.997	atemporal	5time4
14200	0.984	neutral	5time4
4727	0.997	atemporal	5time4
6014	0.995	present	5time4
2831	0.993	atemporal	5time4
9258	0.996	atemporal	5time4
12728	0.986	past	5time4
5130	0.997	atemporal	5time4
4400	0.997	atemporal	5time4
11820	0.995	atemporal	5time4
10279	0.957	atemporal	5time4
7946	0.972	neutral	5time4
11190	0.991	present	5time4
8930	0.999	atemporal	5time4
7427	0.927	atemporal	5time4
6266	0.605	atemporal	5time4
9449	0.999	future	5time4
11458	0.998	atemporal	5time4
6618	0.996	atemporal	5time4
9942	0.989	present	5time4
6761	0.998	atemporal	5time4
12554	0.979	atemporal	5time4
14713	0.996	atemporal	5time4
10023	0.997	atemporal	5time4
291	0.96	neutral	5time4
11007	0.99	atemporal	5time4
6499	0.997	atemporal	5time4
14982	0.998	atemporal	5time4
14770	0.986	neutral	5time4
4064	0.998	atemporal	5time4
115	0.995	past	5time4
11346	0.995	atemporal	5time4
8342	0.997	atemporal	5time4
5474	0.996	atemporal	5time4
2691	0.995	future	5time4
1015	0.975	past	5time4
8599	0.995	future	5time4
1757	0.993	present	5time4
722	0.991	neutral	5time4
4127	0.989	atemporal	5time4
2943	0.997	atemporal	5time4
335	0.978	atemporal	5time4
6674	0.998	past	5time4
10923	0.971	atemporal	5time4
9643	0.997	atemporal	5time4
8748	0.997	atemporal	5time4
3881	0.997	atemporal	5time4
3627	0.993	atemporal	5time4
1632	0.997	atemporal	5time4
12793	0.993	atemporal	5time4
9755	0.998	atemporal	5time4
4882	0.995	atemporal	5time4
6734	0.976	atemporal	5time4
2888	0.643	atemporal	5time4
676	0.997	atemporal	5time4
2785	0.996	atemporal	5time4
5920	0.994	atemporal	5time4
6669	0.998	atemporal	5time4
5114	0.99	atemporal	5time4
2475	0.997	atemporal	5time4
5984	0.997	atemporal	5time4
3204	0.997	atemporal	5time4
2432	0.996	atemporal	5time4
8187	0.997	atemporal	5time4
2696	0.986	atemporal	5time4
12765	0.996	atemporal	5time4
7430	0.975	past	5time4
10682	0.96	neutral	5time4
3607	0.992	atemporal	5time4
5638	0.997	atemporal	5time4
12106	0.998	atemporal	5time4
2307	0.993	atemporal	5time4
3924	0.998	atemporal	5time4
2121	0.995	atemporal	5time4
425	0.997	atemporal	5time4
4506	0.994	future	5time4
6899	0.94	atemporal	5time4
2026	0.94	atemporal	5time4
1564	0.99	present	5time4
7759	0.84	atemporal	5time4
11176	0.724	atemporal	5time4
5784	0.996	atemporal	5time4
8193	0.996	atemporal	5time4
10500	0.998	atemporal	5time4
1438	0.937	atemporal	5time4
7637	0.996	atemporal	5time4
7824	0.987	atemporal	5time4
1513	0.997	atemporal	5time4
11647	0.996	atemporal	5time4
3024	0.995	future	5time4
9360	0.991	neutral	5time4
33	0.998	atemporal	5time4
7289	0.997	atemporal	5time4
6730	0.996	atemporal	5time4
568	0.983	atemporal	5time4
4085	0.996	atemporal	5time4
6139	0.996	atemporal	5time4
4102	0.998	past	5time4
417	0.998	atemporal	5time4
11391	0.401	atemporal	5time4
12575	0.997	atemporal	5time4
12662	0.959	atemporal	5time4
3595	0.993	atemporal	5time4
11918	0.997	atemporal	5time4
5018	0.995	atemporal	5time4
1461	0.996	atemporal	5time4
13382	0.997	atemporal	5time4
12479	0.991	present	5time4
4908	0.996	atemporal	5time4
3282	0.965	atemporal	5time4
6164	0.998	atemporal	5time4
9707	0.989	present	5time4
11341	0.998	atemporal	5time4
11504	0.993	past	5time4
8078	0.997	atemporal	5time4
358	0.99	atemporal	5time4
3613	0.99	atemporal	5time4
4592	0.995	neutral	5time4
12290	0.996	atemporal	5time4
12772	0.989	atemporal	5time4
4072	0.969	atemporal	5time4
9738	0.991	present	5time4
451	0.996	atemporal	5time4
960	0.995	atemporal	5time4
12339	0.99	neutral	5time4
13558	0.995	atemporal	5time4
7014	0.986	neutral	5time4
5226	0.498	atemporal	5time4
10827	0.996	atemporal	5time4
1097	0.989	present	5time4
6788	0.998	atemporal	5time4
7644	0.998	atemporal	5time4
10945	0.996	atemporal	5time4
10913	0.997	future	5time4
6851	0.995	atemporal	5time4
6677	0.994	atemporal	5time4
984	0.997	atemporal	5time4
7511	0.997	atemporal	5time4
6997	0.532	atemporal	5time4
11686	0.996	atemporal	5time4
7762	0.996	atemporal	5time4
9655	0.994	atemporal	5time4
6278	0.987	atemporal	5time4
1404	0.542	atemporal	5time4
8238	0.995	atemporal	5time4
924	0.997	atemporal	5time4
1256	0.996	atemporal	5time4
3836	0.997	atemporal	5time4
13209	0.666	atemporal	5time4
3601	0.966	atemporal	5time4
4301	0.988	atemporal	5time4
9556	0.985	neutral	5time4
12319	0.994	past	5time4
5503	0.994	atemporal	5time4
5553	0.995	atemporal	5time4
11241	0.983	atemporal	5time4
10696	0.998	atemporal	5time4
5824	0.94	atemporal	5time4
7975	0.993	present	5time4
239	0.998	atemporal	5time4
4320	0.997	atemporal	5time4
8633	0.994	atemporal	5time4
2196	0.997	present	5time4
491	0.974	atemporal	5time4
14027	0.997	atemporal	5time4
6439	0.994	future	5time4
2073	0.73	atemporal	5time4
4708	0.996	atemporal	5time4
14897	0.796	atemporal	5time4
11133	0.5	atemporal	5time4
9914	0.996	atemporal	5time4
2323	0.993	atemporal	5time4
7317	0.997	atemporal	5time4
10589	0.99	atemporal	5time4
12176	0.989	atemporal	5time4
2394	0.992	atemporal	5time4
9481	0.997	atemporal	5time4
13791	0.994	future	5time4
4359	0.94	atemporal	5time4
969	0.995	atemporal	5time4
3380	0.997	atemporal	5time4
12394	0.772	atemporal	5time4
2594	0.996	atemporal	5time4
7855	0.939	atemporal	5time4
10027	0.995	past	5time4
7266	0.968	past	5time4
2548	0.498	atemporal	5time4
681	0.992	past	5time4
7612	0.996	atemporal	5time4
4608	0.996	atemporal	5time4
709	0.997	atemporal	5time4
8971	0.996	atemporal	5time4
10714	0.998	atemporal	5time4
927	0.987	neutral	5time4
13383	0.997	present	5time4
505	0.997	atemporal	5time4
12747	0.996	atemporal	5time4
7930	0.925	atemporal	5time4
10208	0.997	atemporal	5time4
4948	0.621	atemporal	5time4
2174	0.997	atemporal	5time4
12386	0.952	atemporal	5time4
9808	0.974	atemporal	5time4
10311	0.999	future	5time4
6154	0.99	present	5time4
13130	0.991	atemporal	5time4
14714	0.971	atemporal	5time4
64	0.998	atemporal	5time4
5040	0.989	atemporal	5time4
5678	0.997	neutral	5time4
11819	0.993	neutral	5time4
13814	0.995	future	5time4
5613	0.756	atemporal	5time4
1550	0.999	past	5time4
8401	0.978	atemporal	5time4
9100	0.998	atemporal	5time4
4718	0.991	atemporal	5time4
12532	0.982	neutral	5time4
547	0.997	atemporal	5time4
4531	0.998	atemporal	5time4
7283	0.89	atemporal	5time4
14431	0.996	atemporal	5time4
5011	0.989	present	5time4
9627	0.998	atemporal	5time4
6071	0.996	atemporal	5time4
12946	0.998	atemporal	5time4
7523	0.996	atemporal	5time4
14525	0.997	atemporal	5time4
13607	0.991	present	5time4
1481	0.997	atemporal	5time4
7218	0.996	atemporal	5time4
14174	0.995	atemporal	5time4
5073	0.997	atemporal	5time4
13773	0.991	neutral	5time4
10271	0.997	present	5time4
13342	0.976	past	5time4
13144	0.992	atemporal	5time4
1260	0.994	future	5time4
12450	0.998	future	5time4
4828	0.996	atemporal	5time4
8697	0.961	atemporal	5time4
6752	0.998	atemporal	5time4
2468	0.999	past	5time4
10096	0.996	atemporal	5time4
6954	0.996	future	5time4
13424	0.969	atemporal	5time4
2241	0.997	atemporal	5time4
9144	0.987	atemporal	5time4
4119	0.993	past	5time4
7346	0.995	atemporal	5time4
6228	0.858	atemporal	5time4
10960	0.997	atemporal	5time4
13147	0.997	atemporal	5time4
6657	0.989	past	5time4
8773	0.994	atemporal	5time4
2444	0.997	atemporal	5time4
9651	0.997	atemporal	5time4
3269	0.995	future	5time4
10804	0.883	atemporal	5time4
5469	0.96	past	5time4
10823	0.997	atemporal	5time4
5886	0.997	atemporal	5time4
6473	0.973	atemporal	5time4
6825	0.962	atemporal	5time4
13537	0.499	atemporal	5time4
10320	0.967	atemporal	5time4
2051	0.995	atemporal	5time4
12865	0.698	atemporal	5time4
7628	0.99	past	5time4
13117	0.938	atemporal	5time4
14871	0.996	atemporal	5time4
4504	0.979	neutral	5time4
10087	0.996	atemporal	5time4
1095	0.872	atemporal	5time4
4012	0.998	past	5time4
4898	0.994	atemporal	5time4
4539	0.981	atemporal	5time4
12003	0.996	atemporal	5time4
1699	0.995	atemporal	5time4
8797	0.992	neutral	5time4
9104	0.997	future	5time4
5126	0.994	future	5time4
5164	0.966	neutral	5time4
5125	0.995	atemporal	5time4
8734	0.997	atemporal	5time4
9778	0.992	atemporal	5time4
14705	0.923	atemporal	5time4
7037	0.994	past	5time4
5702	0.993	atemporal	5time4
9204	0.943	atemporal	5time4
14193	0.998	atemporal	5time4
4123	0.998	atemporal	5time4
11804	0.995	atemporal	5time4
7376	0.997	future	5time4
7895	0.98	atemporal	5time4
8111	0.981	atemporal	5time4
7928	0.793	atemporal	5time4
5863	0.86	atemporal	5time4
12371	0.994	atemporal	5time4
1121	0.99	past	5time4
12060	0.997	future	5time4
13282	0.986	atemporal	5time4
1848	0.995	atemporal	5time4
6264	0.997	atemporal	5time4
2589	0.998	atemporal	5time4
4598	0.998	atemporal	5time4
11425	0.995	atemporal	5time4
3637	0.997	atemporal	5time4
8784	0.989	atemporal	5time4
7000	0.977	atemporal	5time4
1892	0.997	atemporal	5time4
11783	0.997	atemporal	5time4
9895	0.996	atemporal	5time4
14488	0.996	atemporal	5time4
1774	0.864	atemporal	5time4
8707	0.993	neutral	5time4
6328	0.448	atemporal	5time4
5460	0.996	atemporal	5time4
158	0.97	neutral	5time4
11233	0.998	atemporal	5time4
13183	0.997	atemporal	5time4
3925	0.998	atemporal	5time4
825	0.989	present	5time4
11966	0.869	atemporal	5time4
14643	0.96	atemporal	5time4
13205	0.998	future	5time4
5131	0.997	atemporal	5time4
7471	0.997	atemporal	5time4
9918	0.997	atemporal	5time4
1390	0.998	atemporal	5time4
2041	0.972	atemporal	5time4
5279	0.998	atemporal	5time4
1574	0.991	present	5time4
6125	0.868	atemporal	5time4
8880	0.892	atemporal	5time4
1289	0.918	atemporal	5time4
13847	0.968	atemporal	5time4
3171	0.997	atemporal	5time4
894	0.997	atemporal	5time4
9548	0.998	atemporal	5time4
10741	0.995	atemporal	5time4
12222	0.998	atemporal	5time4
178	0.995	atemporal	5time4
12258	0.993	atemporal	5time4
13020	0.996	atemporal	5time4
227	0.994	atemporal	5time4
1999	0.997	atemporal	5time4
5288	0.995	atemporal	5time4
207	0.997	atemporal	5time4
6827	0.903	atemporal	5time4
11361	0.997	atemporal	5time4
10647	0.998	future	5time4
6225	0.795	atemporal	5time4
10920	0.991	present	5time4
884	0.996	atemporal	5time4
6732	0.997	atemporal	5time4
14642	0.987	atemporal	5time4
3888	0.996	future	5time4
14223	0.87	atemporal	5time4
13457	0.995	neutral	5time4
6736	0.995	atemporal	5time4
9318	0.993	atemporal	5time4
1539	0.997	atemporal	5time4
13640	0.941	atemporal	5time4
9949	0.977	atemporal	5time4
1202	0.995	atemporal	5time4
1586	0.996	atemporal	5time4
11988	0.832	atemporal	5time4
3210	0.989	present	5time4
1614	0.994	atemporal	5time4
14420	0.989	present	5time4
3557	0.996	atemporal	5time4
8939	0.996	atemporal	5time4
9376	0.998	atemporal	5time4
11796	0.998	atemporal	5time4
3178	0.998	atemporal	5time4
10943	0.983	atemporal	5time4
5843	0.999	atemporal	5time4
7285	0.993	atemporal	5time4
4761	0.997	atemporal	5time4
4823	0.989	atemporal	5time4
7690	0.99	atemporal	5time4
654	0.605	atemporal	5time4
14768	0.998	atemporal	5time4
2941	0.997	atemporal	5time4
12952	0.983	atemporal	5time4
11721	0.999	future	5time4
959	0.997	atemporal	5time4
5536	0.637	atemporal	5time4
9880	0.995	atemporal	5time4
8140	0.976	neutral	5time4
918	0.997	atemporal	5time4
697	0.893	atemporal	5time4
1735	0.997	atemporal	5time4
12821	0.994	atemporal	5time4
13084	0.997	atemporal	5time4
5348	0.994	atemporal	5time4
4254	0.972	neutral	5time4
2017	0.994	atemporal	5time4
12037	0.997	atemporal	5time4
14991	0.998	atemporal	5time4
1975	0.968	neutral	5time4
4240	0.993	atemporal	5time4
12691	0.99	present	5time4
1358	0.998	atemporal	5time4
9370	0.993	atemporal	5time4
1459	0.996	atemporal	5time4
10977	0.995	atemporal	5time4
13090	0.997	atemporal	5time4
12886	0.99	neutral	5time4
8854	0.997	atemporal	5time4
12195	0.997	neutral	5time4
3484	0.971	neutral	5time4
5958	0.995	atemporal	5time4
13928	0.988	atemporal	5time4
14937	0.974	neutral	5time4
5265	0.995	future	5time4
8374	0.981	neutral	5time4
6413	0.996	atemporal	5time4
9767	0.997	atemporal	5time4
8162	0.969	atemporal	5time4
10727	0.989	atemporal	5time4
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
3277	0.539	atemporal	6time4
396	0.963	neutral	6time4
4815	0.995	future	6time4
14791	0.85	past	6time4
1663	0.997	atemporal	6time4
4943	0.975	neutral	6time4
6483	0.948	neutral	6time4
14530	0.995	future	6time4
1410	0.994	present	6time4
4980	0.994	atemporal	6time4
6748	0.996	atemporal	6time4
3376	0.997	atemporal	6time4
7288	0.995	present	6time4
5476	0.936	past	6time4
1506	0.946	atemporal	6time4
5735	0.997	atemporal	6time4
8825	0.968	atemporal	6time4
1735	0.991	atemporal	6time4
12620	0.57	atemporal	6time4
2538	0.989	past	6time4
7374	0.995	atemporal	6time4
14555	0.998	atemporal	6time4
9478	0.995	future	6time4
14976	0.997	future	6time4
7396	0.999	atemporal	6time4
4864	0.99	atemporal	6time4
11481	0.993	present	6time4
10928	0.994	present	6time4
14864	0.996	atemporal	6time4
2135	0.997	atemporal	6time4
14740	0.997	atemporal	6time4
12457	0.997	atemporal	6time4
5357	0.993	atemporal	6time4
5007	0.998	atemporal	6time4
5285	0.998	atemporal	6time4
2949	0.998	atemporal	6time4
3339	0.998	atemporal	6time4
5352	0.992	atemporal	6time4
13032	0.998	atemporal	6time4
1818	0.998	atemporal	6time4
11388	0.995	atemporal	6time4
1889	0.995	neutral	6time4
11655	0.947	atemporal	6time4
4972	0.997	atemporal	6time4
13056	0.955	neutral	6time4
789	0.999	atemporal	6time4
6151	0.997	atemporal	6time4
2760	0.987	neutral	6time4
2450	0.993	atemporal	6time4
2117	0.922	atemporal	6time4
2831	0.995	atemporal	6time4
7781	0.998	atemporal	6time4
6163	0.986	neutral	6time4
12444	0.996	atemporal	6time4
14346	0.909	atemporal	6time4
12116	0.997	atemporal	6time4
13504	0.983	atemporal	6time4
2610	0.993	present	6time4
108	0.998	atemporal	6time4
5756	0.993	present	6time4
9355	0.975	neutral	6time4
548	0.997	atemporal	6time4
2797	0.998	atemporal	6time4
6602	0.98	atemporal	6time4
3244	0.997	atemporal	6time4
10896	0.597	atemporal	6time4
12354	0.951	neutral	6time4
5915	0.995	atemporal	6time4
8019	0.998	neutral	6time4
6946	0.995	atemporal	6time4
12838	0.995	future	6time4
7260	0.977	atemporal	6time4
3641	0.997	atemporal	6time4
8324	0.929	past	6time4
10117	0.993	neutral	6time4
6764	0.995	atemporal	6time4
822	0.996	atemporal	6time4
1000	0.762	atemporal	6time4
6481	0.996	future	6time4
12795	0.936	past	6time4
13567	0.996	atemporal	6time4
7424	0.994	present	6time4
14164	0.997	atemporal	6time4
1659	0.98	atemporal	6time4
4	0.997	atemporal	6time4
3730	0.995	atemporal	6time4
1300	0.996	future	6time4
4331	0.998	atemporal	6time4
8800	0.993	present	6time4
9546	0.93	atemporal	6time4
3970	0.996	atemporal	6time4
1041	0.997	atemporal	6time4
7575	0.997	atemporal	6time4
14618	0.995	atemporal	6time4
10242	0.967	neutral	6time4
11954	0.998	atemporal	6time4
11070	0.998	atemporal	6time4
6010	0.997	atemporal	6time4
8886	0.904	past	6time4
3510	0.748	atemporal	6time4
7725	0.995	atemporal	6time4
691	0.995	future	6time4
8558	0.999	future	6time4
5510	0.997	atemporal	6time4
1063	0.994	atemporal	6time4
11622	0.998	atemporal	6time4
8139	0.993	present	6time4
4624	0.997	atemporal	6time4
6893	0.991	atemporal	6time4
117	0.997	atemporal	6time4
5723	0.998	atemporal	6time4
3331	0.997	future	6time4
7303	0.993	atemporal	6time4
6444	0.967	neutral	6time4
5657	0.998	future	6time4
134	0.94	past	6time4
6017	0.965	atemporal	6time4
5572	0.991	atemporal	6time4
1214	0.994	atemporal	6time4
1573	0.993	present	6time4
6794	0.94	past	6time4
4176	0.965	atemporal	6time4
14985	0.961	neutral	6time4
8641	0.996	atemporal	6time4
12574	0.998	atemporal	6time4
10074	0.995	atemporal	6time4
2667	0.997	future	6time4
4585	0.993	present	6time4
1870	0.589	atemporal	6time4
7595	0.997	atemporal	6time4
9186	0.998	atemporal	6time4
9315	0.99	atemporal	6time4
12290	0.996	atemporal	6time4
3760	0.64	atemporal	6time4
7044	0.997	future	6time4
550	0.998	future	6time4
9679	0.994	present	6time4
11618	0.997	future	6time4
8287	0.997	future	6time4
6292	0.998	atemporal	6time4
12556	0.994	atemporal	6time4
7592	0.994	atemporal	6time4
14393	0.997	atemporal	6time4
480	0.997	atemporal	6time4
13791	0.995	neutral	6time4
5029	0.998	atemporal	6time4
12163	0.998	atemporal	6time4
13301	0.51	atemporal	6time4
1163	0.933	atemporal	6time4
5791	0.955	neutral	6time4
5953	0.975	neutral	6time4
7873	0.985	neutral	6time4
8568	0.997	atemporal	6time4
14783	0.816	atemporal	6time4
7903	0.977	neutral	6time4
2156	0.996	atemporal	6time4
3258	0.976	atemporal	6time4
6080	0.998	past	6time4
2221	0.998	atemporal	6time4
6273	0.996	atemporal	6time4
11152	0.988	neutral	6time4
5496	0.62	atemporal	6time4
5047	0.849	past	6time4
12587	0.994	atemporal	6time4
10882	0.997	atemporal	6time4
2618	0.998	atemporal	6time4
13223	0.983	atemporal	6time4
6018	0.853	atemporal	6time4
3734	0.993	present	6time4
2593	0.996	atemporal	6time4
14749	0.514	atemporal	6time4
1825	0.998	future	6time4
11032	0.992	atemporal	6time4
11420	0.9	atemporal	6time4
11269	0.996	atemporal	6time4
2160	0.997	atemporal	6time4
1586	0.902	past	6time4
10479	0.97	past	6time4
624	0.996	atemporal	6time4
14467	0.981	neutral	6time4
13022	0.996	atemporal	6time4
2594	0.998	atemporal	6time4
7806	0.998	atemporal	6time4
2345	0.996	atemporal	6time4
13738	0.997	atemporal	6time4
3593	0.997	atemporal	6time4
11959	0.991	atemporal	6time4
11564	0.881	atemporal	6time4
5198	0.815	atemporal	6time4
14964	0.993	atemporal	6time4
14673	0.999	future	6time4
3991	0.993	present	6time4
4368	0.997	atemporal	6time4
2076	0.895	past	6time4
8232	0.997	atemporal	6time4
8231	1.0	future	6time4
4629	0.93	atemporal	6time4
4186	0.997	atemporal	6time4
337	0.996	atemporal	6time4
7920	0.952	neutral	6time4
4179	0.995	present	6time4
9940	0.997	atemporal	6time4
7563	0.995	atemporal	6time4
6752	0.993	atemporal	6time4
6426	0.996	atemporal	6time4
14793	0.997	atemporal	6time4
13105	0.996	atemporal	6time4
13846	0.997	atemporal	6time4
3266	0.997	past	6time4
2438	0.981	atemporal	6time4
12173	0.995	neutral	6time4
12919	0.997	atemporal	6time4
113	0.998	atemporal	6time4
174	0.998	atemporal	6time4
13834	0.993	present	6time4
2098	0.998	atemporal	6time4
6912	0.996	atemporal	6time4
6188	0.996	atemporal	6time4
11084	0.994	atemporal	6time4
2764	0.993	present	6time4
12282	0.99	atemporal	6time4
1989	0.997	atemporal	6time4
14233	0.997	atemporal	6time4
6976	0.996	atemporal	6time4
492	0.963	atemporal	6time4
1694	0.968	past	6time4
2456	0.995	atemporal	6time4
13759	0.998	atemporal	6time4
3805	0.996	atemporal	6time4
146	0.998	atemporal	6time4
2652	0.996	atemporal	6time4
6468	0.985	neutral	6time4
1234	0.998	atemporal	6time4
8955	0.878	past	6time4
4086	0.997	atemporal	6time4
13141	0.909	atemporal	6time4
5390	0.999	neutral	6time4
10425	0.941	past	6time4
8563	0.997	atemporal	6time4
12419	0.997	future	6time4
327	0.983	atemporal	6time4
12164	0.993	atemporal	6time4
8877	0.998	future	6time4
7688	0.996	future	6time4
14965	0.997	atemporal	6time4
13774	0.992	atemporal	6time4
11232	0.997	atemporal	6time4
10288	0.996	present	6time4
11579	0.993	present	6time4
532	1.0	neutral	6time4
5349	0.705	atemporal	6time4
2495	0.999	atemporal	6time4
11589	0.949	neutral	6time4
11921	0.985	atemporal	6time4
5439	0.997	atemporal	6time4
6902	1.0	future	6time4
5666	0.531	atemporal	6time4
12317	0.99	atemporal	6time4
5384	0.969	neutral	6time4
1357	0.943	past	6time4
9794	0.995	past	6time4
11641	0.992	present	6time4
2564	0.975	atemporal	6time4
738	0.893	past	6time4
11268	0.996	atemporal	6time4
10015	0.916	atemporal	6time4
7874	0.997	atemporal	6time4
3261	0.998	atemporal	6time4
12788	0.87	past	6time4
7771	0.998	atemporal	6time4
12508	0.994	present	6time4
2342	0.997	atemporal	6time4
6709	0.998	atemporal	6time4
8754	0.997	atemporal	6time4
7401	0.997	atemporal	6time4
2003	0.998	atemporal	6time4
12217	0.997	atemporal	6time4
4530	0.996	atemporal	6time4
6369	0.998	atemporal	6time4
12491	0.924	past	6time4
4757	0.997	atemporal	6time4
11999	0.997	neutral	6time4
8372	0.996	present	6time4
1144	0.998	atemporal	6time4
3521	0.997	atemporal	6time4
8333	0.997	atemporal	6time4
13176	0.997	present	6time4
7347	0.998	atemporal	6time4
7023	0.994	atemporal	6time4
12625	0.997	atemporal	6time4
10157	0.997	atemporal	6time4
1339	0.952	atemporal	6time4
4731	0.555	atemporal	6time4
7487	0.995	atemporal	6time4
5276	0.876	atemporal	6time4
13177	1.0	future	6time4
13498	0.984	neutral	6time4
2775	0.992	present	6time4
14105	0.935	atemporal	6time4
14408	0.997	atemporal	6time4
2066	0.996	atemporal	6time4
11668	0.983	neutral	6time4
11893	0.994	atemporal	6time4
4101	0.996	atemporal	6time4
14561	0.995	atemporal	6time4
7181	0.975	past	6time4
4151	0.995	present	6time4
1167	0.93	past	6time4
6300	0.978	neutral	6time4
10403	0.995	atemporal	6time4
4480	0.998	atemporal	6time4
10802	0.997	atemporal	6time4
11247	0.998	future	6time4
4154	0.995	past	6time4
6863	0.998	atemporal	6time4
665	0.997	atemporal	6time4
14192	0.996	atemporal	6time4
2183	0.995	future	6time4
2742	0.853	past	6time4
1402	0.998	atemporal	6time4
6201	0.998	atemporal	6time4
14836	0.997	atemporal	6time4
4161	0.997	atemporal	6time4
11958	0.996	atemporal	6time4
544	0.995	atemporal	6time4
3956	0.949	atemporal	6time4
5727	0.994	atemporal	6time4
5213	0.74	atemporal	6time4
4270	0.997	atemporal	6time4
13124	0.995	future	6time4
9713	0.995	past	6time4
8004	0.983	neutral	6time4
9169	0.997	atemporal	6time4
710	0.997	atemporal	6time4
2271	0.998	future	6time4
3379	0.909	atemporal	6time4
1498	0.997	atemporal	6time4
3437	0.997	atemporal	6time4
3547	0.999	future	6time4
8712	0.535	atemporal	6time4
6405	0.996	atemporal	6time4
7601	0.603	atemporal	6time4
3069	0.996	atemporal	6time4
9831	0.996	future	6time4
4300	0.656	atemporal	6time4
4819	0.998	past	6time4
14415	0.997	atemporal	6time4
5244	0.996	atemporal	6time4
4503	0.997	atemporal	6time4
11035	0.994	present	6time4
3076	0.995	atemporal	6time4
7495	0.998	atemporal	6time4
8468	0.995	present	6time4
1468	0.998	future	6time4
12376	0.809	atemporal	6time4
443	0.99	atemporal	6time4
12049	0.998	atemporal	6time4
664	0.996	atemporal	6time4
10743	0.998	future	6time4
12628	0.997	atemporal	6time4
71	0.997	atemporal	6time4
13611	0.997	atemporal	6time4
164	0.701	atemporal	6time4
1963	0.996	atemporal	6time4
10298	0.996	present	6time4
14716	0.995	past	6time4
2170	0.996	atemporal	6time4
4469	0.993	present	6time4
4483	0.997	atemporal	6time4
13465	0.989	atemporal	6time4
4123	0.978	neutral	6time4
2415	0.996	present	6time4
7417	0.968	atemporal	6time4
1218	0.962	neutral	6time4
288	0.973	past	6time4
11042	0.996	atemporal	6time4
7864	0.896	atemporal	6time4
14350	0.997	future	6time4
7515	0.639	atemporal	6time4
2716	1.0	neutral	6time4
7182	0.994	present	6time4
14564	0.996	present	6time4
8270	0.994	atemporal	6time4
557	0.853	atemporal	6time4
8554	0.996	atemporal	6time4
4512	0.996	atemporal	6time4
2613	0.984	atemporal	6time4
1068	0.924	past	6time4
7407	0.99	past	6time4
13736	0.993	present	6time4
4350	0.996	past	6time4
4217	0.996	atemporal	6time4
8446	0.995	future	6time4
4177	0.996	atemporal	6time4
135	0.998	atemporal	6time4
6268	0.997	atemporal	6time4
8520	0.933	past	6time4
3112	0.999	past	6time4
14876	0.997	past	6time4
14137	0.999	present	6time4
10833	0.998	neutral	6time4
2179	0.998	atemporal	6time4
12715	0.997	atemporal	6time4
2208	0.995	atemporal	6time4
4844	0.965	past	6time4
4425	0.996	atemporal	6time4
11600	0.997	atemporal	6time4
1672	0.98	neutral	6time4
2479	0.998	atemporal	6time4
10440	0.683	atemporal	6time4
14172	0.977	atemporal	6time4
2822	0.995	future	6time4
13905	0.998	atemporal	6time4
13134	0.998	atemporal	6time4
2795	0.997	atemporal	6time4
3365	0.995	future	6time4
4373	0.994	atemporal	6time4
9474	0.998	atemporal	6time4
8652	0.995	present	6time4
14309	0.993	present	6time4
4412	0.996	atemporal	6time4
10745	0.987	past	6time4
4967	0.886	past	6time4
13802	0.997	atemporal	6time4
6994	0.998	atemporal	6time4
11884	0.995	atemporal	6time4
6549	0.996	atemporal	6time4
7125	0.998	atemporal	6time4
4440	0.958	neutral	6time4
6312	0.59	atemporal	6time4
4500	0.993	neutral	6time4
14626	0.996	atemporal	6time4
2190	0.937	neutral	6time4
7477	0.996	atemporal	6time4
3789	0.996	atemporal	6time4
1599	1.0	neutral	6time4
4144	0.997	atemporal	6time4
13909	0.996	atemporal	6time4
4058	0.997	atemporal	6time4
659	0.977	atemporal	6time4
8616	0.997	atemporal	6time4
11025	0.997	atemporal	6time4
13874	0.296	atemporal	6time4
1208	0.994	past	6time4
5983	0.999	atemporal	6time4
2391	0.996	atemporal	6time4
2127	0.715	atemporal	6time4
10624	0.597	atemporal	6time4
11353	0.952	neutral	6time4
2803	0.999	atemporal	6time4
4763	0.995	atemporal	6time4
2350	0.979	atemporal	6time4
247	0.995	atemporal	6time4
10373	0.937	atemporal	6time4
6837	0.995	atemporal	6time4
9348	0.958	neutral	6time4
2419	0.884	past	6time4
11464	0.999	past	6time4
11916	0.996	atemporal	6time4
1860	0.995	atemporal	6time4
9050	0.997	atemporal	6time4
3629	0.745	atemporal	6time4
6026	0.996	atemporal	6time4
13395	0.583	atemporal	6time4
13695	0.998	atemporal	6time4
5923	0.994	atemporal	6time4
4214	0.998	atemporal	6time4
5867	0.997	atemporal	6time4
10216	0.562	atemporal	6time4
11509	0.667	atemporal	6time4
8975	1.0	neutral	6time4
6929	0.992	past	6time4
9898	0.993	present	6time4
3014	0.997	atemporal	6time4
12071	0.668	atemporal	6time4
10734	0.994	present	6time4
3320	0.998	future	6time4
11382	0.989	neutral	6time4
