INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
4166	0.993	atemporal	5time1234
14912	1.0	temporal	5time1234
13359	0.991	atemporal	5time1234
6732	0.909	atemporal	5time1234
1935	0.987	atemporal	5time1234
10256	0.993	atemporal	5time1234
3868	0.993	atemporal	5time1234
11346	0.986	atemporal	5time1234
2673	0.992	atemporal	5time1234
5596	0.991	atemporal	5time1234
7545	0.987	atemporal	5time1234
2747	0.992	atemporal	5time1234
9918	0.992	atemporal	5time1234
5509	0.989	atemporal	5time1234
1108	0.991	atemporal	5time1234
14470	0.994	atemporal	5time1234
8277	0.99	atemporal	5time1234
9570	0.987	atemporal	5time1234
13944	0.995	atemporal	5time1234
2027	0.985	atemporal	5time1234
9277	0.991	atemporal	5time1234
5784	0.992	atemporal	5time1234
4639	0.993	atemporal	5time1234
8773	0.995	atemporal	5time1234
4995	0.992	atemporal	5time1234
8356	0.992	atemporal	5time1234
13699	0.988	atemporal	5time1234
12279	0.98	atemporal	5time1234
7570	0.99	atemporal	5time1234
10977	0.992	atemporal	5time1234
4736	0.987	atemporal	5time1234
14235	0.984	atemporal	5time1234
10601	0.958	temporal	5time1234
2049	0.975	temporal	5time1234
1015	0.989	atemporal	5time1234
8319	0.99	atemporal	5time1234
1268	0.988	atemporal	5time1234
14589	0.988	atemporal	5time1234
8292	0.989	atemporal	5time1234
13679	0.993	atemporal	5time1234
6669	0.993	atemporal	5time1234
3840	0.993	atemporal	5time1234
3505	0.989	atemporal	5time1234
9715	0.991	atemporal	5time1234
13435	0.989	atemporal	5time1234
12890	0.97	atemporal	5time1234
2458	0.991	atemporal	5time1234
6723	0.944	temporal	5time1234
7055	0.991	atemporal	5time1234
6199	0.993	atemporal	5time1234
10861	0.952	temporal	5time1234
13999	0.991	atemporal	5time1234
6795	0.987	atemporal	5time1234
3838	0.996	atemporal	5time1234
11721	0.992	temporal	5time1234
3731	0.991	atemporal	5time1234
9334	0.991	atemporal	5time1234
1091	0.99	atemporal	5time1234
14562	0.993	atemporal	5time1234
4659	0.989	atemporal	5time1234
11094	0.984	atemporal	5time1234
5669	0.994	atemporal	5time1234
5012	0.989	atemporal	5time1234
9595	0.977	atemporal	5time1234
12765	0.988	atemporal	5time1234
10288	0.981	atemporal	5time1234
14861	0.985	atemporal	5time1234
10169	0.988	atemporal	5time1234
12217	0.996	atemporal	5time1234
2284	0.979	atemporal	5time1234
8268	0.992	atemporal	5time1234
11895	0.992	atemporal	5time1234
7044	0.991	atemporal	5time1234
10018	0.988	atemporal	5time1234
1427	0.991	atemporal	5time1234
2605	0.993	atemporal	5time1234
2821	0.992	atemporal	5time1234
12949	0.994	atemporal	5time1234
1354	0.989	atemporal	5time1234
7800	0.987	atemporal	5time1234
3018	0.995	atemporal	5time1234
14205	0.991	atemporal	5time1234
9370	0.986	atemporal	5time1234
5487	0.991	atemporal	5time1234
1012	0.991	atemporal	5time1234
14772	0.991	atemporal	5time1234
1306	0.99	atemporal	5time1234
10102	0.988	atemporal	5time1234
2619	0.989	atemporal	5time1234
11483	0.992	atemporal	5time1234
2691	0.957	temporal	5time1234
8710	0.981	atemporal	5time1234
3250	0.99	atemporal	5time1234
13914	0.994	atemporal	5time1234
1178	0.996	atemporal	5time1234
6721	0.991	atemporal	5time1234
5908	0.983	atemporal	5time1234
12698	0.99	atemporal	5time1234
11919	0.995	atemporal	5time1234
5799	0.991	atemporal	5time1234
7971	0.975	atemporal	5time1234
11039	0.994	atemporal	5time1234
11536	0.991	atemporal	5time1234
3756	0.99	atemporal	5time1234
1925	0.992	atemporal	5time1234
5712	0.994	atemporal	5time1234
3613	0.993	atemporal	5time1234
7013	0.992	atemporal	5time1234
9785	0.996	atemporal	5time1234
5296	0.991	atemporal	5time1234
4160	0.988	atemporal	5time1234
5984	0.988	atemporal	5time1234
8005	0.993	atemporal	5time1234
6779	0.993	atemporal	5time1234
11717	0.985	atemporal	5time1234
2113	0.991	atemporal	5time1234
85	0.991	atemporal	5time1234
13352	0.946	temporal	5time1234
13310	0.988	atemporal	5time1234
3335	0.988	atemporal	5time1234
7816	0.989	atemporal	5time1234
3598	0.951	temporal	5time1234
12455	0.989	atemporal	5time1234
8420	0.988	atemporal	5time1234
14038	0.976	atemporal	5time1234
10170	0.992	atemporal	5time1234
10375	0.991	atemporal	5time1234
14173	0.99	atemporal	5time1234
825	0.991	atemporal	5time1234
1836	0.988	atemporal	5time1234
14753	0.991	atemporal	5time1234
4823	0.839	temporal	5time1234
12208	0.993	atemporal	5time1234
8934	0.992	atemporal	5time1234
10464	0.98	atemporal	5time1234
4791	0.989	atemporal	5time1234
458	0.994	atemporal	5time1234
10576	0.993	atemporal	5time1234
5411	0.993	atemporal	5time1234
3633	0.99	atemporal	5time1234
1150	0.993	atemporal	5time1234
4640	0.989	atemporal	5time1234
11592	0.969	atemporal	5time1234
12013	0.991	atemporal	5time1234
61	0.992	atemporal	5time1234
3367	0.992	atemporal	5time1234
554	0.991	atemporal	5time1234
11434	0.992	atemporal	5time1234
14323	0.985	atemporal	5time1234
13273	0.986	atemporal	5time1234
9153	0.993	atemporal	5time1234
8945	0.984	atemporal	5time1234
5268	0.99	atemporal	5time1234
3001	0.99	atemporal	5time1234
1673	1.0	temporal	5time1234
14068	0.993	atemporal	5time1234
12637	0.989	atemporal	5time1234
177	0.964	temporal	5time1234
6488	0.973	temporal	5time1234
9669	0.985	atemporal	5time1234
6170	0.988	atemporal	5time1234
9297	0.992	atemporal	5time1234
8150	0.991	atemporal	5time1234
2358	0.989	atemporal	5time1234
4927	0.986	atemporal	5time1234
13051	0.99	atemporal	5time1234
874	0.992	atemporal	5time1234
13747	0.994	atemporal	5time1234
13068	0.994	atemporal	5time1234
2393	0.99	atemporal	5time1234
115	0.991	atemporal	5time1234
3378	0.99	atemporal	5time1234
6329	0.992	atemporal	5time1234
13090	0.987	atemporal	5time1234
6780	0.993	atemporal	5time1234
7860	0.963	temporal	5time1234
4510	0.99	atemporal	5time1234
14187	0.985	atemporal	5time1234
11457	0.985	atemporal	5time1234
6305	0.986	atemporal	5time1234
11269	0.993	atemporal	5time1234
4708	0.994	atemporal	5time1234
12527	0.931	temporal	5time1234
9035	0.992	atemporal	5time1234
3406	0.989	atemporal	5time1234
5543	0.991	atemporal	5time1234
5831	0.99	atemporal	5time1234
13434	0.99	atemporal	5time1234
6417	0.997	temporal	5time1234
8518	0.993	atemporal	5time1234
11012	0.994	atemporal	5time1234
7977	0.993	atemporal	5time1234
2867	0.992	atemporal	5time1234
9356	0.996	atemporal	5time1234
6677	0.99	atemporal	5time1234
2669	0.99	atemporal	5time1234
10083	0.985	atemporal	5time1234
2537	0.992	atemporal	5time1234
14249	0.991	atemporal	5time1234
9197	0.991	atemporal	5time1234
10937	0.953	temporal	5time1234
2224	0.991	atemporal	5time1234
10068	0.992	atemporal	5time1234
12782	0.989	atemporal	5time1234
2241	0.982	atemporal	5time1234
14303	0.989	atemporal	5time1234
4070	0.991	atemporal	5time1234
14498	0.99	atemporal	5time1234
1593	0.99	atemporal	5time1234
7238	0.993	atemporal	5time1234
7466	0.992	atemporal	5time1234
10559	0.987	atemporal	5time1234
64	0.992	atemporal	5time1234
2309	0.986	atemporal	5time1234
13062	0.992	atemporal	5time1234
10853	0.992	atemporal	5time1234
1161	0.993	atemporal	5time1234
9765	0.994	atemporal	5time1234
2396	0.989	atemporal	5time1234
10118	0.995	atemporal	5time1234
5149	0.994	atemporal	5time1234
8187	0.987	atemporal	5time1234
2621	0.991	atemporal	5time1234
13709	0.992	atemporal	5time1234
89	0.993	atemporal	5time1234
11693	0.967	temporal	5time1234
12291	0.991	atemporal	5time1234
13982	0.957	temporal	5time1234
594	0.981	temporal	5time1234
2101	0.992	atemporal	5time1234
9234	0.995	atemporal	5time1234
7080	0.992	atemporal	5time1234
4951	0.989	atemporal	5time1234
5169	0.991	atemporal	5time1234
548	0.991	atemporal	5time1234
10589	0.985	atemporal	5time1234
4173	0.99	atemporal	5time1234
12369	0.991	atemporal	5time1234
3061	0.992	atemporal	5time1234
13568	0.99	atemporal	5time1234
11065	0.992	atemporal	5time1234
12266	0.995	atemporal	5time1234
13492	0.993	atemporal	5time1234
6590	0.993	atemporal	5time1234
1653	0.99	atemporal	5time1234
8882	0.993	atemporal	5time1234
438	0.993	atemporal	5time1234
9169	0.993	atemporal	5time1234
14640	0.968	atemporal	5time1234
6730	0.991	atemporal	5time1234
8729	0.992	atemporal	5time1234
1442	0.993	atemporal	5time1234
3087	0.994	atemporal	5time1234
5926	0.99	atemporal	5time1234
9466	0.991	atemporal	5time1234
7758	0.989	atemporal	5time1234
10834	0.991	atemporal	5time1234
9076	0.983	atemporal	5time1234
9940	0.987	atemporal	5time1234
6576	0.988	atemporal	5time1234
8854	0.992	atemporal	5time1234
7244	0.99	atemporal	5time1234
6736	0.987	atemporal	5time1234
13383	0.994	atemporal	5time1234
3386	0.992	atemporal	5time1234
5662	0.944	temporal	5time1234
1821	0.99	atemporal	5time1234
962	0.99	atemporal	5time1234
14512	0.984	atemporal	5time1234
8700	0.993	atemporal	5time1234
990	0.943	temporal	5time1234
4426	0.99	atemporal	5time1234
9180	0.995	atemporal	5time1234
4686	0.763	temporal	5time1234
10551	0.988	atemporal	5time1234
2515	0.994	atemporal	5time1234
6145	0.989	atemporal	5time1234
10822	0.992	atemporal	5time1234
4748	0.993	atemporal	5time1234
4201	0.991	atemporal	5time1234
11433	0.992	atemporal	5time1234
9326	0.985	atemporal	5time1234
3341	0.99	atemporal	5time1234
10478	0.993	atemporal	5time1234
9462	0.987	atemporal	5time1234
12464	0.956	temporal	5time1234
9331	0.99	atemporal	5time1234
522	0.992	atemporal	5time1234
10437	0.988	atemporal	5time1234
6270	0.975	atemporal	5time1234
11533	0.994	atemporal	5time1234
5614	1.0	temporal	5time1234
5251	0.988	atemporal	5time1234
13360	0.959	temporal	5time1234
7598	0.993	atemporal	5time1234
10966	0.991	atemporal	5time1234
14124	0.991	atemporal	5time1234
1708	0.989	atemporal	5time1234
7847	0.993	atemporal	5time1234
5412	0.965	temporal	5time1234
9827	0.99	atemporal	5time1234
2457	0.993	atemporal	5time1234
8888	0.988	atemporal	5time1234
7397	0.978	atemporal	5time1234
4934	0.983	atemporal	5time1234
4627	0.982	atemporal	5time1234
7285	0.986	atemporal	5time1234
490	0.992	atemporal	5time1234
6690	0.993	atemporal	5time1234
13964	0.991	atemporal	5time1234
5789	0.96	temporal	5time1234
961	0.991	atemporal	5time1234
14090	0.986	atemporal	5time1234
6440	0.995	atemporal	5time1234
5180	0.993	atemporal	5time1234
1103	0.994	atemporal	5time1234
980	0.989	atemporal	5time1234
9960	0.99	atemporal	5time1234
3040	0.993	atemporal	5time1234
14074	0.989	atemporal	5time1234
12610	0.988	atemporal	5time1234
5093	0.992	atemporal	5time1234
12176	0.98	atemporal	5time1234
8972	0.991	atemporal	5time1234
10858	0.992	temporal	5time1234
5441	0.99	atemporal	5time1234
1895	0.99	atemporal	5time1234
6359	0.99	atemporal	5time1234
14713	0.991	atemporal	5time1234
9651	0.991	atemporal	5time1234
3413	0.993	atemporal	5time1234
1749	0.991	atemporal	5time1234
1379	0.974	atemporal	5time1234
9803	0.986	atemporal	5time1234
9753	0.993	atemporal	5time1234
4026	0.995	atemporal	5time1234
6115	0.993	atemporal	5time1234
12333	0.989	atemporal	5time1234
11931	0.992	atemporal	5time1234
9427	0.943	temporal	5time1234
10783	0.992	atemporal	5time1234
4903	0.965	temporal	5time1234
9735	0.993	atemporal	5time1234
9446	0.988	atemporal	5time1234
12761	0.993	atemporal	5time1234
11396	0.988	atemporal	5time1234
12003	0.986	atemporal	5time1234
7523	0.988	atemporal	5time1234
3573	0.991	atemporal	5time1234
14901	0.988	atemporal	5time1234
1795	0.987	atemporal	5time1234
7633	0.991	temporal	5time1234
3214	0.987	atemporal	5time1234
13704	0.98	atemporal	5time1234
7879	0.99	atemporal	5time1234
8721	0.993	atemporal	5time1234
12271	0.985	atemporal	5time1234
6931	0.992	temporal	5time1234
14488	0.991	atemporal	5time1234
11654	0.989	atemporal	5time1234
1645	0.99	atemporal	5time1234
12821	0.991	atemporal	5time1234
7346	0.993	atemporal	5time1234
12850	0.991	atemporal	5time1234
8988	0.985	atemporal	5time1234
11137	0.991	atemporal	5time1234
6824	0.991	atemporal	5time1234
1793	0.992	atemporal	5time1234
207	0.992	atemporal	5time1234
12494	0.99	atemporal	5time1234
11775	0.988	atemporal	5time1234
12265	0.99	atemporal	5time1234
11973	0.99	atemporal	5time1234
9640	0.983	atemporal	5time1234
13381	0.991	atemporal	5time1234
5702	0.99	atemporal	5time1234
7505	0.988	atemporal	5time1234
8779	0.993	atemporal	5time1234
5792	0.989	atemporal	5time1234
5319	0.995	atemporal	5time1234
14473	0.989	atemporal	5time1234
14423	0.94	temporal	5time1234
10034	0.99	atemporal	5time1234
4617	0.993	atemporal	5time1234
5358	0.99	atemporal	5time1234
5350	0.993	atemporal	5time1234
13319	0.992	atemporal	5time1234
1026	0.987	atemporal	5time1234
5683	0.988	atemporal	5time1234
12519	0.988	atemporal	5time1234
13214	0.984	atemporal	5time1234
4386	0.991	atemporal	5time1234
7358	0.987	atemporal	5time1234
4849	0.991	atemporal	5time1234
9192	0.991	atemporal	5time1234
14923	0.948	temporal	5time1234
3105	0.993	atemporal	5time1234
1714	0.993	atemporal	5time1234
5879	0.991	atemporal	5time1234
13930	0.993	atemporal	5time1234
2008	0.992	atemporal	5time1234
8160	0.994	atemporal	5time1234
7442	0.985	atemporal	5time1234
600	0.991	atemporal	5time1234
1125	0.988	atemporal	5time1234
13147	0.985	atemporal	5time1234
2666	0.993	atemporal	5time1234
1550	0.994	atemporal	5time1234
4855	0.982	atemporal	5time1234
7622	0.989	atemporal	5time1234
6689	0.99	atemporal	5time1234
14547	0.993	atemporal	5time1234
14165	0.992	atemporal	5time1234
4634	0.983	atemporal	5time1234
14615	0.986	atemporal	5time1234
563	0.986	atemporal	5time1234
11612	0.991	atemporal	5time1234
3723	0.994	atemporal	5time1234
13210	0.99	atemporal	5time1234
4952	0.991	atemporal	5time1234
180	0.993	atemporal	5time1234
4153	0.992	atemporal	5time1234
11573	0.992	atemporal	5time1234
176	0.99	atemporal	5time1234
1390	0.989	atemporal	5time1234
6999	0.992	atemporal	5time1234
404	0.992	atemporal	5time1234
1539	0.991	atemporal	5time1234
10926	0.985	atemporal	5time1234
9507	0.99	atemporal	5time1234
7337	0.993	atemporal	5time1234
3557	0.987	atemporal	5time1234
13710	0.995	atemporal	5time1234
4332	0.992	atemporal	5time1234
4117	0.991	atemporal	5time1234
6516	0.986	atemporal	5time1234
8969	0.994	atemporal	5time1234
3343	0.989	atemporal	5time1234
8012	0.989	atemporal	5time1234
917	0.99	atemporal	5time1234
7216	0.99	atemporal	5time1234
5786	0.932	temporal	5time1234
13690	0.992	temporal	5time1234
2052	0.99	atemporal	5time1234
12971	0.989	atemporal	5time1234
14986	0.991	atemporal	5time1234
10220	0.99	atemporal	5time1234
473	0.99	atemporal	5time1234
7390	0.985	atemporal	5time1234
7864	0.989	atemporal	5time1234
6049	0.994	atemporal	5time1234
4946	0.994	atemporal	5time1234
14963	0.992	atemporal	5time1234
1081	0.993	atemporal	5time1234
9481	0.993	atemporal	5time1234
8991	0.987	atemporal	5time1234
6294	0.987	atemporal	5time1234
681	1.0	temporal	5time1234
11485	0.989	atemporal	5time1234
2936	0.95	temporal	5time1234
1252	0.989	atemporal	5time1234
14044	0.985	atemporal	5time1234
6895	0.994	atemporal	5time1234
3212	0.989	atemporal	5time1234
1459	0.992	atemporal	5time1234
13803	0.991	atemporal	5time1234
5101	0.992	atemporal	5time1234
717	0.986	atemporal	5time1234
3412	0.979	atemporal	5time1234
6768	0.778	temporal	5time1234
7142	0.988	atemporal	5time1234
10229	0.992	atemporal	5time1234
9449	0.992	temporal	5time1234
10847	0.97	atemporal	5time1234
11904	0.978	atemporal	5time1234
5920	0.984	atemporal	5time1234
8601	0.991	atemporal	5time1234
9896	0.987	atemporal	5time1234
11758	0.991	atemporal	5time1234
10512	0.993	atemporal	5time1234
4810	0.992	atemporal	5time1234
9767	0.99	atemporal	5time1234
12224	0.991	atemporal	5time1234
3607	0.987	atemporal	5time1234
10499	0.98	atemporal	5time1234
10271	0.995	atemporal	5time1234
4496	0.991	atemporal	5time1234
10784	0.959	atemporal	5time1234
11698	0.984	atemporal	5time1234
8907	0.993	atemporal	5time1234
3886	0.965	atemporal	5time1234
9895	0.99	atemporal	5time1234
8589	0.988	atemporal	5time1234
7362	0.992	atemporal	5time1234
724	0.986	atemporal	5time1234
10713	0.986	atemporal	5time1234
7940	0.974	atemporal	5time1234
1568	0.979	atemporal	5time1234
14643	0.987	atemporal	5time1234
12094	0.993	atemporal	5time1234
186	0.994	atemporal	5time1234
10762	0.954	temporal	5time1234
7294	0.991	atemporal	5time1234
8493	0.99	atemporal	5time1234
9597	0.983	atemporal	5time1234
7584	0.992	atemporal	5time1234
7573	0.995	atemporal	5time1234
3088	0.99	atemporal	5time1234
4003	0.99	atemporal	5time1234
6309	0.993	atemporal	5time1234
14052	0.993	atemporal	5time1234
13551	0.991	atemporal	5time1234
7223	0.987	atemporal	5time1234
14085	0.878	temporal	5time1234
2378	0.976	atemporal	5time1234
3318	0.991	atemporal	5time1234
13149	0.991	atemporal	5time1234
6618	0.988	atemporal	5time1234
4437	0.992	atemporal	5time1234
714	0.992	atemporal	5time1234
4876	0.992	atemporal	5time1234
14119	0.938	atemporal	5time1234
13758	0.992	atemporal	5time1234
8195	0.99	atemporal	5time1234
9482	0.993	atemporal	5time1234
10149	0.99	atemporal	5time1234
4828	0.992	atemporal	5time1234
10743	0.993	atemporal	5time1234
526	0.99	atemporal	5time1234
1713	0.994	atemporal	5time1234
2293	0.992	atemporal	5time1234
5291	0.99	atemporal	5time1234
3038	0.989	atemporal	5time1234
9288	0.992	atemporal	5time1234
9130	0.996	temporal	5time1234
3698	0.982	atemporal	5time1234
1470	0.989	atemporal	5time1234
12004	0.985	atemporal	5time1234
12430	0.991	atemporal	5time1234
3134	0.988	atemporal	5time1234
1122	0.994	atemporal	5time1234
4877	0.988	atemporal	5time1234
7975	0.987	atemporal	5time1234
14104	0.992	atemporal	5time1234
7876	0.977	atemporal	5time1234
2002	1.0	temporal	5time1234
397	0.992	atemporal	5time1234
13835	0.993	atemporal	5time1234
13848	0.987	atemporal	5time1234
3111	0.992	atemporal	5time1234
900	0.99	atemporal	5time1234
133	0.987	atemporal	5time1234
552	0.992	atemporal	5time1234
4355	0.976	atemporal	5time1234
6109	0.991	atemporal	5time1234
13164	0.988	atemporal	5time1234
6304	0.982	atemporal	5time1234
4726	0.989	atemporal	5time1234
5256	0.975	temporal	5time1234
13123	0.989	atemporal	5time1234
1077	0.995	atemporal	5time1234
2367	0.978	atemporal	5time1234
12593	0.991	atemporal	5time1234
13183	0.988	atemporal	5time1234
9279	0.992	atemporal	5time1234
11196	0.969	atemporal	5time1234
1710	0.992	atemporal	5time1234
1863	0.988	atemporal	5time1234
846	0.991	atemporal	5time1234
6354	0.992	atemporal	5time1234
6182	0.991	atemporal	5time1234
7040	0.989	atemporal	5time1234
2475	0.991	atemporal	5time1234
547	0.99	atemporal	5time1234
993	0.991	atemporal	5time1234
8013	0.992	atemporal	5time1234
4079	0.775	temporal	5time1234
2116	0.994	atemporal	5time1234
9194	0.991	atemporal	5time1234
12035	0.983	atemporal	5time1234
9430	0.992	atemporal	5time1234
8236	0.989	atemporal	5time1234
10089	0.804	temporal	5time1234
12861	0.971	temporal	5time1234
12366	0.993	atemporal	5time1234
2090	0.99	atemporal	5time1234
13194	0.993	atemporal	5time1234
13172	0.984	atemporal	5time1234
6807	0.98	temporal	5time1234
9100	0.993	atemporal	5time1234
824	0.992	atemporal	5time1234
5391	0.988	atemporal	5time1234
9578	0.716	temporal	5time1234
6406	0.993	atemporal	5time1234
9309	0.927	temporal	5time1234
4676	0.988	atemporal	5time1234
1715	0.993	atemporal	5time1234
8815	1.0	temporal	5time1234
2661	0.993	atemporal	5time1234
13715	0.988	atemporal	5time1234
4600	0.992	atemporal	5time1234
4194	0.991	atemporal	5time1234
10823	0.989	atemporal	5time1234
5356	0.993	atemporal	5time1234
7271	0.994	atemporal	5time1234
4977	0.96	temporal	5time1234
13635	0.943	temporal	5time1234
10902	0.988	atemporal	5time1234
2938	0.992	atemporal	5time1234
1670	0.94	temporal	5time1234
8397	0.99	atemporal	5time1234
2400	0.993	atemporal	5time1234
732	0.992	atemporal	5time1234
12052	0.968	temporal	5time1234
6058	0.966	temporal	5time1234
314	0.992	atemporal	5time1234
2679	0.99	atemporal	5time1234
374	0.946	temporal	5time1234
814	0.991	atemporal	5time1234
9269	0.991	atemporal	5time1234
233	0.993	atemporal	5time1234
9353	0.742	temporal	5time1234
10980	0.994	atemporal	5time1234
10443	0.513	temporal	5time1234
12656	0.993	temporal	5time1234
12934	0.992	atemporal	5time1234
6164	0.99	atemporal	5time1234
3696	0.99	atemporal	5time1234
14602	0.992	atemporal	5time1234
8727	0.989	atemporal	5time1234
13287	0.991	atemporal	5time1234
13589	0.984	atemporal	5time1234
8598	0.986	atemporal	5time1234
6024	0.992	atemporal	5time1234
1991	0.991	atemporal	5time1234
12024	0.994	atemporal	5time1234
2307	0.991	atemporal	5time1234
9016	0.989	atemporal	5time1234
1573	0.993	atemporal	5time1234
5820	0.991	atemporal	5time1234
10618	0.989	atemporal	5time1234
4333	0.973	temporal	5time1234
2611	0.989	atemporal	5time1234
6993	0.983	atemporal	5time1234
6465	0.988	atemporal	5time1234
5732	0.991	atemporal	5time1234
4120	0.992	atemporal	5time1234
7984	0.991	atemporal	5time1234
9187	0.988	atemporal	5time1234
2022	0.99	atemporal	5time1234
4633	0.99	atemporal	5time1234
9757	0.993	atemporal	5time1234
9144	0.986	atemporal	5time1234
5601	0.95	temporal	5time1234
1456	0.987	atemporal	5time1234
5408	0.99	atemporal	5time1234
3660	0.991	atemporal	5time1234
12105	0.932	temporal	5time1234
12946	0.996	atemporal	5time1234
12725	0.988	atemporal	5time1234
7760	0.991	atemporal	5time1234
8728	0.992	atemporal	5time1234
6050	0.992	atemporal	5time1234
4202	0.995	atemporal	5time1234
6283	0.989	atemporal	5time1234
11587	0.986	atemporal	5time1234
14158	0.991	atemporal	5time1234
505	0.988	atemporal	5time1234
3268	0.983	atemporal	5time1234
3863	0.976	atemporal	5time1234
14735	0.987	atemporal	5time1234
5724	0.99	atemporal	5time1234
8885	0.994	atemporal	5time1234
12245	0.988	atemporal	5time1234
3722	0.993	atemporal	5time1234
8020	0.99	atemporal	5time1234
1811	0.993	atemporal	5time1234
10264	0.996	atemporal	5time1234
3277	0.99	atemporal	5time1234
3508	0.99	atemporal	5time1234
6678	0.951	temporal	5time1234
13776	0.986	atemporal	5time1234
8123	0.991	atemporal	5time1234
11546	0.986	atemporal	5time1234
12823	0.97	temporal	5time1234
3860	0.976	temporal	5time1234
11366	0.993	atemporal	5time1234
6992	0.986	atemporal	5time1234
2612	0.99	atemporal	5time1234
2157	0.991	atemporal	5time1234
7352	0.992	atemporal	5time1234
969	0.99	atemporal	5time1234
8355	0.993	atemporal	5time1234
2711	0.991	atemporal	5time1234
467	0.993	atemporal	5time1234
13510	0.993	atemporal	5time1234
7470	0.993	atemporal	5time1234
1286	0.991	atemporal	5time1234
11783	0.988	atemporal	5time1234
4985	0.988	atemporal	5time1234
8748	0.991	atemporal	5time1234
8454	0.99	atemporal	5time1234
7644	0.99	atemporal	5time1234
9915	0.994	atemporal	5time1234
3799	0.993	atemporal	5time1234
4293	0.991	atemporal	5time1234
2919	0.992	atemporal	5time1234
2409	0.989	atemporal	5time1234
13826	0.994	atemporal	5time1234
12205	0.992	atemporal	5time1234
329	0.951	temporal	5time1234
10958	0.991	atemporal	5time1234
13374	0.992	atemporal	5time1234
7770	0.992	atemporal	5time1234
14380	0.917	temporal	5time1234
1449	0.992	atemporal	5time1234
7221	0.988	atemporal	5time1234
976	0.992	atemporal	5time1234
6973	0.961	temporal	5time1234
902	0.991	atemporal	5time1234
11493	0.993	atemporal	5time1234
4834	0.993	atemporal	5time1234
12451	0.991	atemporal	5time1234
13312	0.993	atemporal	5time1234
4299	0.99	atemporal	5time1234
11925	0.947	temporal	5time1234
6944	0.989	atemporal	5time1234
2825	0.996	atemporal	5time1234
12467	0.986	atemporal	5time1234
12757	0.993	atemporal	5time1234
10945	0.953	atemporal	5time1234
2645	0.99	atemporal	5time1234
6364	0.993	atemporal	5time1234
12769	0.99	atemporal	5time1234
105	0.991	atemporal	5time1234
9584	0.993	atemporal	5time1234
3928	0.99	atemporal	5time1234
12089	0.993	atemporal	5time1234
11797	0.966	atemporal	5time1234
10404	0.989	atemporal	5time1234
11650	0.99	atemporal	5time1234
712	0.989	atemporal	5time1234
313	0.994	atemporal	5time1234
2681	0.994	atemporal	5time1234
13875	0.99	atemporal	5time1234
876	0.991	atemporal	5time1234
14805	0.991	atemporal	5time1234
7819	0.995	atemporal	5time1234
725	0.99	atemporal	5time1234
12575	1.0	temporal	5time1234
12335	0.993	atemporal	5time1234
7734	0.992	atemporal	5time1234
601	0.992	atemporal	5time1234
12440	0.991	atemporal	5time1234
2196	0.995	atemporal	5time1234
1132	0.989	atemporal	5time1234
1321	0.985	atemporal	5time1234
2898	0.991	atemporal	5time1234
12405	0.994	atemporal	5time1234
3703	0.994	atemporal	5time1234
7224	0.993	atemporal	5time1234
5417	0.992	atemporal	5time1234
2861	0.994	atemporal	5time1234
2123	0.992	atemporal	5time1234
5527	0.959	temporal	5time1234
12685	0.99	atemporal	5time1234
14209	0.992	atemporal	5time1234
7889	0.986	atemporal	5time1234
10497	0.986	atemporal	5time1234
6621	0.994	atemporal	5time1234
7926	0.99	atemporal	5time1234
1711	1.0	temporal	5time1234
14817	0.993	atemporal	5time1234
2499	0.989	atemporal	5time1234
307	0.993	atemporal	5time1234
6673	0.991	atemporal	5time1234
3515	0.989	atemporal	5time1234
2790	0.981	atemporal	5time1234
6126	0.986	atemporal	5time1234
6763	0.983	atemporal	5time1234
2935	0.991	atemporal	5time1234
11647	0.994	atemporal	5time1234
2034	0.992	atemporal	5time1234
6809	0.992	atemporal	5time1234
13088	0.992	atemporal	5time1234
1365	0.99	atemporal	5time1234
499	0.99	atemporal	5time1234
10096	0.982	atemporal	5time1234
2162	0.985	atemporal	5time1234
6685	0.986	atemporal	5time1234
5681	0.992	atemporal	5time1234
6594	0.992	atemporal	5time1234
10981	0.991	atemporal	5time1234
10913	0.976	temporal	5time1234
7131	0.99	atemporal	5time1234
687	0.99	atemporal	5time1234
68	1.0	temporal	5time1234
11591	0.991	atemporal	5time1234
8152	0.989	atemporal	5time1234
1684	0.991	atemporal	5time1234
2487	0.99	atemporal	5time1234
6684	0.99	atemporal	5time1234
7738	0.99	atemporal	5time1234
14419	0.989	atemporal	5time1234
12954	0.991	atemporal	5time1234
2362	0.991	atemporal	5time1234
2281	0.99	atemporal	5time1234
8360	0.989	atemporal	5time1234
6057	0.993	atemporal	5time1234
3836	0.992	atemporal	5time1234
3384	0.939	temporal	5time1234
8847	0.99	atemporal	5time1234
1636	0.991	atemporal	5time1234
10249	0.991	atemporal	5time1234
243	0.991	atemporal	5time1234
12061	0.994	atemporal	5time1234
12639	0.993	atemporal	5time1234
10562	0.989	atemporal	5time1234
3220	0.99	atemporal	5time1234
3082	0.984	temporal	5time1234
8964	0.994	atemporal	5time1234
14225	0.992	atemporal	5time1234
3824	0.995	atemporal	5time1234
5485	0.994	atemporal	5time1234
6293	0.996	atemporal	5time1234
3955	0.989	atemporal	5time1234
1441	0.99	atemporal	5time1234
10269	0.934	temporal	5time1234
8485	0.992	atemporal	5time1234
11978	0.978	atemporal	5time1234
