INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
317	0.874	future	1time5
1557	0.995	present	1time5
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
348	0.963	present	2time5
42	0.99	present	2time5
1125	0.995	present	2time5
479	0.761	neutral	2time5
1921	0.614	neutral	2time5
138	0.957	present	2time5
1307	0.985	neutral	2time5
231	0.993	present	2time5
371	0.981	present	2time5
134	0.993	present	2time5
897	0.67	neutral	2time5
1005	0.81	future	2time5
797	0.768	future	2time5
390	0.983	present	2time5
1682	0.926	neutral	2time5
628	0.985	neutral	2time5
1602	0.963	neutral	2time5
920	0.955	present	2time5
1706	0.982	neutral	2time5
1132	0.985	neutral	2time5
32	0.981	present	2time5
1114	0.973	present	2time5
164	0.997	present	2time5
281	0.993	future	2time5
1591	0.793	neutral	2time5
159	0.733	neutral	2time5
133	0.992	present	2time5
1463	0.994	present	2time5
1416	0.893	neutral	2time5
654	0.733	neutral	2time5
397	0.987	present	2time5
1070	0.751	neutral	2time5
1626	0.97	neutral	2time5
1146	0.9	neutral	2time5
321	0.997	present	2time5
1651	0.989	present	2time5
1413	0.997	present	2time5
528	0.984	neutral	2time5
1127	0.995	present	2time5
1745	0.421	neutral	2time5
36	0.627	neutral	2time5
1762	0.996	present	2time5
691	0.965	present	2time5
1842	0.645	neutral	2time5
706	0.709	neutral	2time5
336	0.689	neutral	2time5
1173	0.678	neutral	2time5
1948	0.936	future	2time5
1499	0.988	neutral	2time5
1647	0.989	neutral	2time5
1845	0.659	future	2time5
760	0.637	future	2time5
1107	0.995	present	2time5
1408	0.989	future	2time5
87	0.993	present	2time5
392	0.72	future	2time5
1239	0.965	present	2time5
65	0.988	neutral	2time5
110	0.985	neutral	2time5
441	0.457	neutral	2time5
855	0.986	neutral	2time5
149	0.636	neutral	2time5
31	0.986	neutral	2time5
1840	0.805	neutral	2time5
1877	0.834	future	2time5
1791	0.984	present	2time5
1875	0.991	present	2time5
1040	0.952	neutral	2time5
505	0.982	present	2time5
1039	0.983	neutral	2time5
1905	0.994	neutral	2time5
1928	0.995	present	2time5
1209	0.541	future	2time5
1721	0.761	neutral	2time5
1111	0.991	present	2time5
609	0.998	present	2time5
868	0.803	future	2time5
136	0.982	neutral	2time5
1121	0.992	present	2time5
1269	0.659	future	2time5
492	0.976	neutral	2time5
367	0.985	neutral	2time5
467	0.761	neutral	2time5
1204	0.992	present	2time5
1284	0.986	neutral	2time5
665	0.992	present	2time5
852	0.583	future	2time5
241	0.994	present	2time5
896	0.987	neutral	2time5
259	0.748	neutral	2time5
1441	0.996	present	2time5
784	0.985	neutral	2time5
268	0.964	present	2time5
1010	0.963	present	2time5
1578	0.894	future	2time5
1907	0.784	neutral	2time5
1135	0.979	neutral	2time5
1819	0.989	present	2time5
1247	0.994	present	2time5
1015	0.929	neutral	2time5
1042	0.532	future	2time5
2000	0.993	present	2time5
1208	0.98	present	2time5
96	0.979	present	2time5
516	0.986	present	2time5
1925	0.989	neutral	2time5
1685	0.987	neutral	2time5
822	0.995	present	2time5
867	0.993	present	2time5
473	0.707	neutral	2time5
1575	0.978	neutral	2time5
106	0.513	neutral	2time5
19	0.733	neutral	2time5
541	0.969	neutral	2time5
1702	0.803	neutral	2time5
911	0.988	neutral	2time5
1072	0.99	present	2time5
1354	0.719	neutral	2time5
681	0.67	neutral	2time5
1630	0.735	future	2time5
1889	0.71	neutral	2time5
1981	0.537	neutral	2time5
434	0.99	present	2time5
736	0.761	neutral	2time5
577	0.549	future	2time5
1096	0.791	neutral	2time5
124	0.981	neutral	2time5
967	0.988	neutral	2time5
1865	0.976	neutral	2time5
222	0.975	present	2time5
1263	0.988	neutral	2time5
1377	0.986	neutral	2time5
1828	0.966	present	2time5
667	0.377	past	2time5
615	0.827	neutral	2time5
301	0.994	present	2time5
192	0.994	present	2time5
587	0.963	future	2time5
1431	0.611	neutral	2time5
565	0.494	neutral	2time5
507	0.951	neutral	2time5
1530	0.994	present	2time5
1478	0.472	future	2time5
952	0.729	neutral	2time5
1376	0.99	neutral	2time5
1350	0.977	neutral	2time5
775	0.991	neutral	2time5
1807	0.988	neutral	2time5
343	0.997	present	2time5
1880	0.792	neutral	2time5
1969	0.989	present	2time5
51	0.944	future	2time5
1715	0.973	neutral	2time5
539	0.998	present	2time5
1473	0.516	future	2time5
1709	0.988	neutral	2time5
1760	0.996	present	2time5
1063	0.988	neutral	2time5
449	0.929	neutral	2time5
310	0.986	neutral	2time5
568	0.989	present	2time5
116	0.778	future	2time5
776	0.987	neutral	2time5
1110	0.986	neutral	2time5
537	0.781	neutral	2time5
1226	0.968	neutral	2time5
1932	0.976	neutral	2time5
1411	0.983	present	2time5
1562	0.984	neutral	2time5
1975	0.97	neutral	2time5
542	0.99	present	2time5
1283	0.992	present	2time5
1238	0.989	neutral	2time5
590	0.48	future	2time5
1054	0.995	present	2time5
1337	0.99	present	2time5
827	0.995	present	2time5
1267	0.993	present	2time5
1788	0.994	present	2time5
1235	0.746	neutral	2time5
1634	0.991	neutral	2time5
807	0.976	neutral	2time5
1556	0.994	present	2time5
1028	0.986	present	2time5
1501	0.996	present	2time5
172	0.961	present	2time5
416	0.658	neutral	2time5
311	0.87	future	2time5
936	0.901	future	2time5
142	0.969	neutral	2time5
471	0.996	present	2time5
1031	0.982	neutral	2time5
1406	0.993	present	2time5
1297	0.967	neutral	2time5
52	0.974	neutral	2time5
1667	0.705	neutral	2time5
46	0.457	future	2time5
1539	0.984	present	2time5
1524	0.986	neutral	2time5
1231	0.825	future	2time5
1367	0.99	present	2time5
120	0.936	future	2time5
1331	0.988	present	2time5
401	0.985	present	2time5
304	0.997	present	2time5
280	0.984	future	2time5
564	0.764	neutral	2time5
1449	0.967	present	2time5
1498	0.768	future	2time5
407	0.979	present	2time5
768	0.976	present	2time5
529	0.991	neutral	2time5
1967	0.934	neutral	2time5
562	0.707	future	2time5
1261	0.986	neutral	2time5
1553	0.981	future	2time5
282	0.567	future	2time5
1714	0.484	future	2time5
1246	0.994	present	2time5
1027	0.982	neutral	2time5
1849	0.98	neutral	2time5
1943	0.997	present	2time5
716	0.589	future	2time5
1764	0.984	neutral	2time5
445	0.933	future	2time5
791	0.975	neutral	2time5
1949	0.986	neutral	2time5
877	0.995	present	2time5
143	0.994	present	2time5
1605	0.987	neutral	2time5
914	0.73	neutral	2time5
1751	0.977	neutral	2time5
1583	0.992	present	2time5
1002	0.955	neutral	2time5
1673	0.674	neutral	2time5
725	0.905	future	2time5
989	0.505	neutral	2time5
1653	0.981	neutral	2time5
491	0.994	present	2time5
228	0.987	neutral	2time5
254	0.583	neutral	2time5
1021	0.755	future	2time5
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
1353	0.502	future	3time5
866	0.985	present	3time5
73	0.968	neutral	3time5
712	0.994	present	3time5
1159	0.988	present	3time5
1519	0.994	present	3time5
1468	0.916	neutral	3time5
313	0.906	present	3time5
511	0.965	present	3time5
1985	0.548	neutral	3time5
561	0.948	neutral	3time5
156	0.933	present	3time5
367	0.901	present	3time5
1892	0.38	present	3time5
1771	0.89	present	3time5
1460	0.985	neutral	3time5
408	0.856	neutral	3time5
1676	0.845	neutral	3time5
1672	0.992	present	3time5
714	0.787	future	3time5
1187	0.936	present	3time5
716	0.983	present	3time5
1665	0.814	neutral	3time5
1396	0.997	present	3time5
17	0.992	present	3time5
211	0.995	present	3time5
1362	0.618	future	3time5
1543	0.946	neutral	3time5
690	0.997	present	3time5
1152	0.903	neutral	3time5
1894	0.976	present	3time5
309	0.965	present	3time5
1694	0.973	neutral	3time5
596	0.726	future	3time5
626	0.984	neutral	3time5
762	0.959	present	3time5
1735	0.755	neutral	3time5
281	0.997	present	3time5
374	0.991	present	3time5
713	0.882	present	3time5
1844	0.994	present	3time5
1570	0.785	future	3time5
869	0.981	neutral	3time5
1054	0.99	present	3time5
1027	0.628	neutral	3time5
801	0.918	neutral	3time5
1680	0.987	present	3time5
464	0.422	past	3time5
572	0.822	neutral	3time5
1504	0.811	present	3time5
357	0.913	present	3time5
868	0.888	neutral	3time5
613	0.853	present	3time5
1423	0.985	present	3time5
386	0.844	neutral	3time5
1106	0.987	neutral	3time5
1948	0.885	present	3time5
1712	0.888	neutral	3time5
934	0.96	neutral	3time5
752	0.995	present	3time5
680	0.787	future	3time5
1766	0.528	present	3time5
676	0.985	present	3time5
1724	0.505	neutral	3time5
38	0.915	present	3time5
621	0.987	neutral	3time5
995	0.931	present	3time5
918	0.988	present	3time5
1493	0.933	present	3time5
246	0.795	neutral	3time5
1438	0.843	neutral	3time5
1288	0.874	neutral	3time5
1878	0.934	present	3time5
1068	0.937	present	3time5
894	0.897	present	3time5
555	0.883	present	3time5
260	0.96	present	3time5
1926	0.977	present	3time5
795	0.983	present	3time5
1117	0.692	future	3time5
1205	0.916	neutral	3time5
1760	0.907	neutral	3time5
1349	0.741	future	3time5
253	0.888	neutral	3time5
1752	0.864	neutral	3time5
1087	0.988	present	3time5
1292	0.949	neutral	3time5
242	0.993	present	3time5
624	0.992	present	3time5
1767	0.943	neutral	3time5
482	0.535	neutral	3time5
1799	0.981	present	3time5
1457	0.868	future	3time5
447	0.863	present	3time5
1617	0.944	present	3time5
1679	0.993	present	3time5
1678	0.911	present	3time5
1563	0.979	neutral	3time5
711	0.984	neutral	3time5
226	0.98	present	3time5
1738	0.895	present	3time5
1846	0.906	future	3time5
1445	0.99	neutral	3time5
1311	0.599	neutral	3time5
304	0.872	present	3time5
1109	0.997	present	3time5
1511	0.985	future	3time5
1049	0.678	future	3time5
642	0.816	present	3time5
1922	0.991	present	3time5
397	0.816	neutral	3time5
1540	0.991	present	3time5
1723	0.962	neutral	3time5
1618	0.481	neutral	3time5
1830	0.949	present	3time5
323	0.797	neutral	3time5
457	0.547	future	3time5
85	0.987	future	3time5
1135	0.986	neutral	3time5
964	0.916	present	3time5
186	0.985	neutral	3time5
980	0.998	present	3time5
953	0.983	neutral	3time5
1364	0.98	neutral	3time5
1726	0.959	present	3time5
619	0.988	neutral	3time5
1266	0.994	present	3time5
1953	0.913	future	3time5
1523	0.964	present	3time5
438	0.641	future	3time5
756	0.936	neutral	3time5
1721	0.893	future	3time5
1876	0.569	present	3time5
1303	0.876	neutral	3time5
1647	0.626	present	3time5
886	0.996	present	3time5
660	0.987	neutral	3time5
325	0.99	present	3time5
1921	0.997	present	3time5
1837	0.989	neutral	3time5
1345	0.688	future	3time5
620	0.954	present	3time5
948	0.761	neutral	3time5
890	0.87	present	3time5
1051	0.73	present	3time5
1003	0.996	present	3time5
637	0.996	present	3time5
1987	0.9	present	3time5
107	0.986	neutral	3time5
173	0.985	present	3time5
951	0.908	present	3time5
1415	0.997	present	3time5
765	0.797	present	3time5
1615	0.987	neutral	3time5
1114	0.966	present	3time5
1419	0.864	neutral	3time5
456	0.949	present	3time5
179	0.738	future	3time5
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
450	0.862	future	4time5
879	0.986	past	4time5
1509	0.919	future	4time5
724	0.51	future	4time5
1093	0.556	past	4time5
508	0.825	future	4time5
1480	0.743	future	4time5
752	0.955	past	4time5
810	0.632	past	4time5
1311	0.984	future	4time5
422	0.802	future	4time5
1925	0.414	past	4time5
1382	0.705	future	4time5
1372	0.994	past	4time5
599	0.872	future	4time5
267	0.797	future	4time5
22	0.947	future	4time5
1980	0.972	past	4time5
1818	0.863	future	4time5
575	0.736	future	4time5
1750	0.728	future	4time5
1881	0.957	neutral	4time5
1593	0.574	future	4time5
1755	0.796	past	4time5
761	0.754	past	4time5
751	0.479	future	4time5
598	0.541	future	4time5
838	0.558	future	4time5
1778	0.898	past	4time5
894	0.666	future	4time5
1487	0.921	future	4time5
1136	0.778	neutral	4time5
778	0.837	past	4time5
1148	0.419	future	4time5
624	0.605	neutral	4time5
325	0.828	past	4time5
504	0.511	future	4time5
1991	0.773	past	4time5
1558	0.881	future	4time5
1708	0.627	future	4time5
1671	0.82	future	4time5
1225	0.869	future	4time5
1990	0.862	past	4time5
1154	0.588	future	4time5
909	0.859	past	4time5
1799	0.775	past	4time5
1437	0.819	past	4time5
1314	0.943	future	4time5
890	0.919	past	4time5
1285	0.916	neutral	4time5
442	0.769	future	4time5
1418	0.961	future	4time5
1930	0.498	future	4time5
1844	0.523	future	4time5
1625	0.88	neutral	4time5
1821	0.961	future	4time5
1607	0.605	future	4time5
1318	0.446	future	4time5
1201	0.889	future	4time5
1964	0.635	future	4time5
840	0.701	past	4time5
906	0.96	past	4time5
1510	0.68	past	4time5
1947	0.893	neutral	4time5
1633	0.526	future	4time5
1715	0.39	future	4time5
1596	0.567	future	4time5
1681	0.894	future	4time5
650	0.795	past	4time5
226	0.863	future	4time5
26	0.921	neutral	4time5
1292	0.958	future	4time5
1474	0.824	present	4time5
897	0.43	future	4time5
1109	0.824	past	4time5
1850	0.882	future	4time5
604	0.776	future	4time5
376	0.919	past	4time5
859	0.637	future	4time5
928	0.604	future	4time5
753	0.754	past	4time5
1965	0.855	past	4time5
1811	0.571	future	4time5
1713	0.418	past	4time5
178	0.824	future	4time5
1232	0.966	future	4time5
863	0.922	past	4time5
1303	0.997	past	4time5
1924	0.734	future	4time5
640	0.919	neutral	4time5
1876	0.997	future	4time5
1348	0.971	future	4time5
1333	0.941	past	4time5
1131	0.672	past	4time5
1638	0.998	past	4time5
1400	0.491	future	4time5
808	0.536	future	4time5
1779	0.781	future	4time5
1800	0.794	neutral	4time5
1208	0.79	future	4time5
849	0.476	past	4time5
738	0.924	past	4time5
1478	0.577	future	4time5
773	0.452	past	4time5
282	0.51	present	4time5
1442	0.679	past	4time5
842	0.558	past	4time5
719	0.71	past	4time5
1346	0.747	future	4time5
736	0.932	past	4time5
469	0.754	neutral	4time5
725	0.902	future	4time5
1217	0.764	future	4time5
1950	0.669	future	4time5
1695	0.657	future	4time5
1787	0.904	past	4time5
1282	0.967	past	4time5
449	0.803	future	4time5
613	0.929	past	4time5
1592	0.668	past	4time5
1401	0.491	future	4time5
820	0.87	past	4time5
1771	0.555	past	4time5
1516	0.875	future	4time5
1264	0.654	neutral	4time5
1838	0.613	past	4time5
1760	0.652	future	4time5
1960	0.985	future	4time5
1098	0.505	future	4time5
482	0.774	future	4time5
1718	0.933	present	4time5
1564	0.98	future	4time5
1994	0.93	past	4time5
1196	0.598	past	4time5
1699	0.872	future	4time5
1415	0.878	future	4time5
1664	0.577	past	4time5
1376	0.543	neutral	4time5
542	0.944	future	4time5
1777	0.528	past	4time5
1350	0.463	future	4time5
730	0.441	neutral	4time5
918	0.521	past	4time5
1657	0.4	past	4time5
408	0.76	neutral	4time5
1461	0.563	future	4time5
1860	0.881	past	4time5
885	0.868	past	4time5
765	0.997	past	4time5
565	0.716	neutral	4time5
1381	0.716	past	4time5
721	0.531	future	4time5
519	0.893	neutral	4time5
1356	0.805	present	4time5
1397	0.818	past	4time5
891	0.488	neutral	4time5
1768	0.759	past	4time5
1856	0.913	future	4time5
585	0.959	neutral	4time5
925	0.892	past	4time5
1892	0.878	present	4time5
1366	0.934	future	4time5
775	0.49	neutral	4time5
1775	0.571	past	4time5
1132	0.604	future	4time5
362	0.673	neutral	4time5
907	0.603	future	4time5
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
1636	0.555	future	5time5
1559	0.492	past	5time5
1368	0.655	past	5time5
1267	0.488	neutral	5time5
1678	0.646	past	5time5
283	0.499	present	5time5
1469	0.735	future	5time5
813	0.386	present	5time5
592	0.935	present	5time5
886	0.752	future	5time5
654	0.592	future	5time5
509	0.831	past	5time5
522	0.756	past	5time5
1706	0.968	future	5time5
1714	0.978	future	5time5
941	0.916	past	5time5
597	0.971	present	5time5
1733	0.952	past	5time5
932	0.635	neutral	5time5
1797	0.596	past	5time5
1000	0.88	past	5time5
885	0.907	past	5time5
1207	0.458	future	5time5
39	0.935	present	5time5
1988	0.805	past	5time5
1145	0.503	neutral	5time5
1599	0.954	past	5time5
1266	0.678	past	5time5
496	0.77	future	5time5
1256	0.503	past	5time5
1558	0.699	future	5time5
462	0.713	past	5time5
1803	0.506	past	5time5
966	0.991	past	5time5
1476	0.637	past	5time5
553	0.52	future	5time5
644	0.531	future	5time5
1690	0.825	past	5time5
1467	0.929	future	5time5
1675	0.428	past	5time5
1410	0.772	future	5time5
212	0.821	past	5time5
560	0.866	future	5time5
251	0.885	past	5time5
1449	0.935	past	5time5
284	0.775	past	5time5
1496	0.637	past	5time5
1205	0.502	future	5time5
996	0.667	future	5time5
1400	0.561	neutral	5time5
1571	0.843	future	5time5
1975	0.892	future	5time5
1160	0.576	future	5time5
1696	0.44	past	5time5
1221	0.711	past	5time5
1545	0.845	future	5time5
1421	0.68	past	5time5
205	0.482	past	5time5
907	0.734	past	5time5
129	0.666	neutral	5time5
1348	0.95	past	5time5
664	0.753	future	5time5
1583	0.582	future	5time5
1394	0.834	future	5time5
1086	0.932	past	5time5
1097	0.968	past	5time5
1465	0.878	future	5time5
1527	0.693	past	5time5
1432	0.935	future	5time5
1398	0.81	future	5time5
1887	0.861	future	5time5
191	0.851	past	5time5
1005	0.964	past	5time5
108	0.397	past	5time5
249	0.859	past	5time5
126	0.665	past	5time5
160	0.972	future	5time5
1771	0.953	past	5time5
1121	0.94	past	5time5
866	0.507	neutral	5time5
808	0.437	future	5time5
1683	0.862	future	5time5
1968	0.465	future	5time5
1177	0.51	past	5time5
1312	0.949	past	5time5
1531	0.747	past	5time5
453	0.658	future	5time5
1899	0.932	future	5time5
1189	0.821	future	5time5
1611	0.767	neutral	5time5
1512	0.643	future	5time5
1009	0.488	future	5time5
1183	0.98	past	5time5
1581	0.684	future	5time5
1380	0.865	past	5time5
822	0.866	past	5time5
1739	0.983	future	5time5
1321	0.961	future	5time5
1760	0.936	future	5time5
1882	0.862	future	5time5
1641	0.442	past	5time5
1944	0.564	neutral	5time5
38	0.973	future	5time5
1941	0.613	past	5time5
882	0.912	past	5time5
1577	0.537	future	5time5
595	0.971	past	5time5
1806	0.523	past	5time5
256	0.725	past	5time5
1291	0.818	future	5time5
1372	0.488	neutral	5time5
1030	0.762	future	5time5
1685	0.803	future	5time5
1110	0.999	past	5time5
816	0.735	future	5time5
241	0.745	past	5time5
318	0.959	past	5time5
1172	0.662	past	5time5
1589	0.921	future	5time5
561	0.767	future	5time5
1560	0.734	past	5time5
1638	0.834	past	5time5
1219	0.861	past	5time5
1322	0.86	past	5time5
345	0.667	past	5time5
1635	0.72	future	5time5
416	0.899	future	5time5
1789	0.704	past	5time5
1436	0.982	past	5time5
1853	0.533	future	5time5
1616	0.992	future	5time5
1483	0.988	past	5time5
286	0.905	future	5time5
1320	0.829	past	5time5
1556	0.656	past	5time5
1585	0.92	future	5time5
1194	0.965	future	5time5
1791	0.727	future	5time5
1090	0.792	future	5time5
374	0.926	future	5time5
1587	0.775	past	5time5
1157	0.563	neutral	5time5
17	0.65	future	5time5
708	0.804	past	5time5
1575	0.771	future	5time5
1420	0.803	future	5time5
303	0.887	past	5time5
639	0.67	neutral	5time5
1092	0.907	past	5time5
1392	0.668	future	5time5
934	0.699	neutral	5time5
1650	0.916	future	5time5
707	0.934	future	5time5
1047	0.479	neutral	5time5
1072	0.943	future	5time5
1401	0.846	future	5time5
778	0.97	future	5time5
281	0.494	past	5time5
643	0.732	past	5time5
1329	0.514	future	5time5
1039	0.79	past	5time5
1373	0.895	past	5time5
545	0.956	past	5time5
890	0.616	past	5time5
329	0.617	past	5time5
605	0.708	past	5time5
1254	0.533	neutral	5time5
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
1797	0.976	future	6time5
532	0.754	future	6time5
1781	0.557	future	6time5
131	0.834	future	6time5
782	0.575	past	6time5
1097	0.483	past	6time5
1635	0.727	past	6time5
1096	0.629	future	6time5
1193	0.542	past	6time5
1384	0.842	past	6time5
401	0.948	past	6time5
750	0.708	past	6time5
221	0.626	future	6time5
1765	0.927	past	6time5
1602	0.584	past	6time5
400	0.953	past	6time5
410	0.923	future	6time5
48	0.818	past	6time5
675	0.928	past	6time5
581	0.929	past	6time5
1456	0.74	past	6time5
1654	0.782	past	6time5
556	0.803	past	6time5
1107	0.624	past	6time5
430	0.516	past	6time5
845	0.876	past	6time5
156	0.669	past	6time5
542	0.582	future	6time5
313	0.698	future	6time5
1825	0.514	past	6time5
1522	0.768	past	6time5
31	0.863	future	6time5
639	0.951	future	6time5
1328	0.774	past	6time5
570	0.817	past	6time5
43	0.825	past	6time5
218	0.986	past	6time5
1229	0.947	past	6time5
1603	0.932	past	6time5
1879	0.626	past	6time5
1215	0.824	future	6time5
1944	0.372	past	6time5
722	0.764	past	6time5
1379	0.533	past	6time5
416	0.53	present	6time5
53	0.776	future	6time5
1375	0.845	future	6time5
464	0.744	future	6time5
167	0.54	past	6time5
510	0.573	future	6time5
813	0.935	future	6time5
1706	0.921	past	6time5
635	0.496	past	6time5
1880	0.522	past	6time5
1970	0.859	past	6time5
1806	0.979	past	6time5
709	0.446	future	6time5
1294	0.943	past	6time5
45	0.814	past	6time5
178	0.608	past	6time5
145	0.716	past	6time5
146	0.839	future	6time5
537	0.901	future	6time5
1675	0.414	future	6time5
197	0.859	past	6time5
144	0.451	past	6time5
1680	0.654	past	6time5
645	0.894	past	6time5
515	0.606	future	6time5
649	0.678	past	6time5
494	0.933	past	6time5
890	0.879	future	6time5
374	0.677	past	6time5
1192	0.772	past	6time5
122	0.474	past	6time5
1230	0.558	past	6time5
559	0.574	future	6time5
1983	0.731	past	6time5
1831	0.886	future	6time5
973	0.482	present	6time5
820	0.991	past	6time5
1864	0.875	past	6time5
1505	0.732	past	6time5
1571	0.987	past	6time5
725	0.499	past	6time5
865	0.955	past	6time5
483	0.817	past	6time5
323	0.673	neutral	6time5
751	0.464	future	6time5
841	0.938	past	6time5
1815	0.772	past	6time5
864	0.821	future	6time5
560	0.823	future	6time5
362	0.712	past	6time5
1083	0.495	present	6time5
278	0.937	future	6time5
37	0.771	past	6time5
1993	0.834	past	6time5
1072	0.913	past	6time5
1804	0.728	future	6time5
1867	0.533	present	6time5
23	0.611	future	6time5
1177	0.776	future	6time5
422	0.772	past	6time5
610	0.62	past	6time5
508	0.874	past	6time5
173	0.554	future	6time5
1322	0.404	past	6time5
1563	0.957	past	6time5
322	0.475	past	6time5
404	0.974	past	6time5
1387	0.479	past	6time5
1887	0.777	future	6time5
526	0.703	future	6time5
843	0.928	future	6time5
697	0.755	future	6time5
1158	0.629	future	6time5
1351	0.922	future	6time5
1420	0.462	future	6time5
1860	0.972	past	6time5
878	0.569	past	6time5
520	0.729	past	6time5
1749	0.429	neutral	6time5
186	0.791	past	6time5
575	0.815	past	6time5
1659	0.946	future	6time5
446	0.375	present	6time5
380	0.799	past	6time5
1684	0.591	future	6time5
872	0.936	past	6time5
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
585	0.689	future	7time5
261	0.709	future	7time5
665	0.805	past	7time5
1141	0.647	future	7time5
1426	0.744	past	7time5
823	0.744	future	7time5
1633	0.89	past	7time5
1524	0.749	past	7time5
1392	0.931	past	7time5
108	0.905	future	7time5
1581	0.838	past	7time5
1042	0.765	past	7time5
792	0.687	past	7time5
401	0.719	future	7time5
531	0.898	past	7time5
289	0.482	past	7time5
1791	0.893	past	7time5
1061	0.821	past	7time5
1362	0.692	past	7time5
929	0.673	past	7time5
464	0.971	past	7time5
678	0.965	past	7time5
360	0.887	past	7time5
1188	0.963	past	7time5
75	0.96	past	7time5
1508	0.821	future	7time5
290	0.813	future	7time5
99	0.911	past	7time5
296	0.535	past	7time5
1408	0.948	future	7time5
958	0.647	future	7time5
780	0.834	past	7time5
23	0.763	future	7time5
286	0.903	future	7time5
1908	0.914	past	7time5
1263	0.834	future	7time5
604	0.813	future	7time5
1728	0.986	past	7time5
1208	0.957	past	7time5
1448	0.742	past	7time5
202	0.476	past	7time5
1938	0.623	future	7time5
864	0.526	past	7time5
1144	0.52	past	7time5
820	0.822	past	7time5
350	0.922	future	7time5
1727	0.579	past	7time5
1903	0.484	past	7time5
1499	0.55	future	7time5
964	0.499	future	7time5
477	0.654	future	7time5
1765	0.612	future	7time5
985	0.752	future	7time5
113	0.69	past	7time5
551	0.982	past	7time5
418	0.817	future	7time5
829	0.564	future	7time5
773	0.379	future	7time5
10	0.501	future	7time5
1205	0.906	future	7time5
557	0.833	future	7time5
1173	0.781	future	7time5
1811	0.841	past	7time5
1346	0.594	future	7time5
1284	0.782	past	7time5
1980	0.91	past	7time5
1452	0.841	past	7time5
628	0.571	future	7time5
1716	0.874	past	7time5
1310	0.869	future	7time5
342	0.691	future	7time5
1051	0.716	future	7time5
889	0.536	future	7time5
1920	0.82	past	7time5
581	0.502	future	7time5
488	0.538	past	7time5
65	0.916	future	7time5
1960	0.462	future	7time5
844	0.675	future	7time5
1393	0.897	past	7time5
1273	0.759	future	7time5
112	0.784	past	7time5
882	0.497	past	7time5
1316	0.764	past	7time5
1283	0.503	past	7time5
1013	0.856	future	7time5
1388	0.857	future	7time5
650	0.869	past	7time5
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
1192	0.643	past	8time5
85	0.916	past	8time5
411	0.628	future	8time5
284	0.825	past	8time5
1483	0.914	past	8time5
985	0.526	future	8time5
53	0.688	past	8time5
1438	0.6	future	8time5
1178	0.626	future	8time5
272	0.942	past	8time5
1423	0.761	future	8time5
502	0.672	future	8time5
1727	0.969	past	8time5
1666	0.587	past	8time5
1665	0.82	past	8time5
709	0.787	future	8time5
939	0.932	past	8time5
1748	0.512	future	8time5
1128	0.536	past	8time5
1638	0.971	future	8time5
1136	0.942	past	8time5
1721	0.659	future	8time5
1729	0.612	future	8time5
1193	0.506	neutral	8time5
221	0.969	past	8time5
1524	0.792	future	8time5
1817	0.531	past	8time5
745	0.636	past	8time5
1459	0.606	past	8time5
